,"Unnamed: 0",Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
79,33,"Daniel Tyminski",http://games.crossfit.com/athlete/5284,"34 (379)",2013,379,34,1,11,2013_11,CUT,,,
80,34,"Wes Piatt",http://games.crossfit.com/athlete/5186,"35 (376)",2013,376,35,1,11,2013_11,CUT,,,
81,35,"Alex Nettey",http://games.crossfit.com/athlete/25957,"36 (361)",2013,361,36,1,11,2013_11,CUT,,,
82,36,"Marcus Filly",http://games.crossfit.com/athlete/13913,"37 (361)",2013,361,37,1,11,2013_11,CUT,,,
83,37,"Gary Helmick",http://games.crossfit.com/athlete/44402,"38 (326)",2013,326,38,1,11,2013_11,CUT,,,
84,38,"Eric Magee",http://games.crossfit.com/athlete/10917,"39 (309)",2013,309,39,1,11,2013_11,CUT,,,
85,39,"Mike McGoldrick",http://games.crossfit.com/athlete/30018,"40 (296)",2013,296,40,1,11,2013_11,CUT,,,
86,40,"Austin Malleolo",http://games.crossfit.com/athlete/10169,"41 (273)",2013,273,41,1,11,2013_11,CUT,,,
87,41,"Zachary Forrest",http://games.crossfit.com/athlete/10593,"42 (248)",2013,248,42,1,11,2013_11,CUT,,,
88,42,"Orlando Trejo",http://games.crossfit.com/athlete/42803,"43 (220)",2013,220,43,1,11,2013_11,CUT,,,
89,43,"Ryan Swobody",http://games.crossfit.com/athlete/8797,"44 (182)",2013,182,44,1,11,2013_11,CUT,,,
90,44,"Brandon Swan",http://games.crossfit.com/athlete/7314,"45 (192)",2013,192,45,1,11,2013_11,WD,,,
91,45,"Michael Mogard",http://games.crossfit.com/athlete/21658,"46 (159)",2013,159,46,1,11,2013_11,WD,,,
92,46,"Mikko Salo",http://games.crossfit.com/athlete/151906,---,2013,,---,1,11,2013_11,--,,,
46,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (962)",2013,962,1,1,12,2013_12,1,100,00:04:41,281
47,1,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"2 (890)",2013,890,2,1,12,2013_12,3,90,00:05:52.600,352.6
48,2,"Ben Smith",http://games.crossfit.com/athlete/43761,"3 (802)",2013,802,3,1,12,2013_12,4,85,00:06:13.800,373.8
49,3,"Scott Panchik",http://games.crossfit.com/athlete/34796,"4 (770)",2013,770,4,1,12,2013_12,7,73,00:07:02,422
50,4,"Garret Fisher",http://games.crossfit.com/athlete/21292,"5 (765)",2013,765,5,1,12,2013_12,7,73,00:07:02,422
51,5,"Marcus Hendren",http://games.crossfit.com/athlete/16421,"6 (742)",2013,742,6,1,12,2013_12,7,73,00:07:02,422
52,6,"Josh Bridges",http://games.crossfit.com/athlete/124483,"7 (729)",2013,729,7,1,12,2013_12,2,95,00:05:40.800,340.8
53,7,"Dan Bailey",http://games.crossfit.com/athlete/47661,"8 (667)",2013,667,8,1,12,2013_12,7,73,00:07:02,422
54,8,"Neal Maddox",http://games.crossfit.com/athlete/24156,"9 (663)",2013,663,9,1,12,2013_12,6,75,00:07:01,421
55,9,"ZA Anderson",http://games.crossfit.com/athlete/156719,"10 (646)",2013,646,10,1,12,2013_12,7,73,00:07:02,422
56,10,"Chad Mackay",http://games.crossfit.com/athlete/51041,"11 (645)",2013,645,11,1,12,2013_12,7,73,00:07:02,422
57,11,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"12 (640)",2013,640,12,1,12,2013_12,7,73,00:07:02,422
58,12,"Daniel Petro",http://games.crossfit.com/athlete/39754,"13 (629)",2013,629,13,1,12,2013_12,7,73,00:07:02,422
59,13,"Graham Holmberg",http://games.crossfit.com/athlete/163784,"14 (625)",2013,625,14,1,12,2013_12,7,73,00:07:02,422
60,14,"Frederik Aegidius",http://games.crossfit.com/athlete/18543,"15 (612)",2013,612,15,1,12,2013_12,7,73,00:07:02,422
61,15,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"16 (611)",2013,611,16,1,12,2013_12,7,73,00:07:02,422
62,16,"Justin Allen",http://games.crossfit.com/athlete/1819,"17 (607)",2013,607,17,1,12,2013_12,7,73,00:07:02,422
63,17,"Travis Mayer",http://games.crossfit.com/athlete/99039,"18 (602)",2013,602,18,1,12,2013_12,7,73,00:07:02,422
64,18,"Lucas Parker",http://games.crossfit.com/athlete/38209,"19 (595)",2013,595,19,1,12,2013_12,5,80,00:06:42.600,402.6
65,19,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"20 (591)",2013,591,20,1,12,2013_12,7,73,00:07:02,422
66,20,"Matt Chan",http://games.crossfit.com/athlete/17703,"21 (589)",2013,589,21,1,12,2013_12,7,73,00:07:02,422
67,21,"Roy Gamboa",http://games.crossfit.com/athlete/103415,"22 (584)",2013,584,22,1,12,2013_12,7,73,00:07:02,422
68,22,"Tyson Takasaki",http://games.crossfit.com/athlete/53824,"23 (573)",2013,573,23,1,12,2013_12,28,31,00:07:07,427
69,23,"Jordan Troyan",http://games.crossfit.com/athlete/4895,"24 (572)",2013,572,24,1,12,2013_12,7,73,00:07:02,422
70,24,"Lacee Kovacs",http://games.crossfit.com/athlete/32052,"25 (564)",2013,564,25,1,12,2013_12,30,27,00:07:13,433
71,25,"Simon Paquette",http://games.crossfit.com/athlete/19941,"26 (561)",2013,561,26,1,12,2013_12,7,73,00:07:02,422
72,26,"Aja Barto",http://games.crossfit.com/athlete/145925,"27 (552)",2013,552,27,1,12,2013_12,7,73,00:07:02,422
73,27,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"28 (547)",2013,547,28,1,12,2013_12,7,73,00:07:02,422
74,28,"Matt Hathcock",http://games.crossfit.com/athlete/4406,"29 (540)",2013,540,29,1,12,2013_12,7,73,00:07:02,422
75,29,"Mikko Aronpää",http://games.crossfit.com/athlete/10822,"30 (495)",2013,495,30,1,12,2013_12,28,31,00:07:07,427
76,30,"Bryan Miller",http://games.crossfit.com/athlete/5111,"31 (416)",2013,416,31,1,12,2013_12,CUT,,,
77,31,"David Levey",http://games.crossfit.com/athlete/8743,"32 (388)",2013,388,32,1,12,2013_12,CUT,,,
78,32,"Rob Forte",http://games.crossfit.com/athlete/7285,"33 (382)",2013,382,33,1,12,2013_12,CUT,,,
79,33,"Daniel Tyminski",http://games.crossfit.com/athlete/5284,"34 (379)",2013,379,34,1,12,2013_12,CUT,,,
80,34,"Wes Piatt",http://games.crossfit.com/athlete/5186,"35 (376)",2013,376,35,1,12,2013_12,CUT,,,
81,35,"Alex Nettey",http://games.crossfit.com/athlete/25957,"36 (361)",2013,361,36,1,12,2013_12,CUT,,,
82,36,"Marcus Filly",http://games.crossfit.com/athlete/13913,"37 (361)",2013,361,37,1,12,2013_12,CUT,,,
83,37,"Gary Helmick",http://games.crossfit.com/athlete/44402,"38 (326)",2013,326,38,1,12,2013_12,CUT,,,
84,38,"Eric Magee",http://games.crossfit.com/athlete/10917,"39 (309)",2013,309,39,1,12,2013_12,CUT,,,
85,39,"Mike McGoldrick",http://games.crossfit.com/athlete/30018,"40 (296)",2013,296,40,1,12,2013_12,CUT,,,
86,40,"Austin Malleolo",http://games.crossfit.com/athlete/10169,"41 (273)",2013,273,41,1,12,2013_12,CUT,,,
87,41,"Zachary Forrest",http://games.crossfit.com/athlete/10593,"42 (248)",2013,248,42,1,12,2013_12,CUT,,,
88,42,"Orlando Trejo",http://games.crossfit.com/athlete/42803,"43 (220)",2013,220,43,1,12,2013_12,CUT,,,
89,43,"Ryan Swobody",http://games.crossfit.com/athlete/8797,"44 (182)",2013,182,44,1,12,2013_12,CUT,,,
90,44,"Brandon Swan",http://games.crossfit.com/athlete/7314,"45 (192)",2013,192,45,1,12,2013_12,WD,,,
91,45,"Michael Mogard",http://games.crossfit.com/athlete/21658,"46 (159)",2013,159,46,1,12,2013_12,WD,,,
92,46,"Mikko Salo",http://games.crossfit.com/athlete/151906,---,2013,,---,1,12,2013_12,--,,,
93,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (925)",2014,925,1,1,1,2014_01,8,71,00:35:10.100,2110.11
94,1,"Mathew Fraser",http://games.crossfit.com/athlete/153604,"2 (875)",2014,875,2,1,1,2014_01,17,53,00:36:31.800,2191.85
95,2,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"3 (844)",2014,844,3,1,1,2014_01,18,51,00:36:34.400,2194.43
96,3,"Josh Bridges",http://games.crossfit.com/athlete/124483,"4 (786)",2014,786,4,1,1,2014_01,3,90,00:31:56.100,1916.1
97,4,"Scott Panchik",http://games.crossfit.com/athlete/34796,"5 (782)",2014,782,5,1,1,2014_01,10,67,00:35:30.200,2130.16
98,5,"Tommy Hackenbruck",http://games.crossfit.com/athlete/8746,"6 (781)",2014,781,6,1,1,2014_01,26,35,00:40:00.200,2400.2
99,6,"Ben Smith",http://games.crossfit.com/athlete/43761,"7 (772)",2014,772,7,1,1,2014_01,11,65,00:35:32,2132.02
100,7,"Noah Ohlsen",http://games.crossfit.com/athlete/2725,"8 (761)",2014,761,8,1,1,2014_01,5,80,00:32:28.900,1948.94
101,8,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"9 (716)",2014,716,9,1,1,2014_01,23,41,00:39:12.100,2352.1
102,9,"Dan Bailey",http://games.crossfit.com/athlete/47661,"10 (704)",2014,704,10,1,1,2014_01,9,69,00:35:26.600,2126.63
103,10,"Craig Kenney",http://games.crossfit.com/athlete/126813,"11 (665)",2014,665,11,1,1,2014_01,6,75,00:33:17.300,1997.33
104,11,"Rob Forte",http://games.crossfit.com/athlete/7285,"12 (649)",2014,649,12,1,1,2014_01,34,23,00:43:33.700,2613.68
105,12,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"13 (639)",2014,639,13,1,1,2014_01,24,39,00:39:25,2365.02
106,13,"Will Moorad",http://games.crossfit.com/athlete/35627,"14 (632)",2014,632,14,1,1,2014_01,13,61,00:35:41.600,2141.57
107,14,"Neal Maddox",http://games.crossfit.com/athlete/24156,"15 (629)",2014,629,15,1,1,2014_01,31,26,00:41:57.900,2517.86
108,15,"Richard Bohlken",http://games.crossfit.com/athlete/131845,"16 (614)",2014,614,16,1,1,2014_01,42,15,CAP+51,300051
109,16,"Cole Sager",http://games.crossfit.com/athlete/153625,"17 (611)",2014,611,17,1,1,2014_01,12,63,00:35:35.400,2135.38
110,17,"Jacob Heppner",http://games.crossfit.com/athlete/199938,"18 (605)",2014,605,18,1,1,2014_01,16,55,00:36:23.300,2183.28
111,18,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"19 (599)",2014,599,19,1,1,2014_01,14,59,00:35:46.100,2146.12
112,19,"Jordan Troyan",http://games.crossfit.com/athlete/4895,"20 (598)",2014,598,20,1,1,2014_01,1,100,00:29:34.400,1774.44
113,20,"James Hobart",http://games.crossfit.com/athlete/4945,"21 (576)",2014,576,21,1,1,2014_01,22,43,00:38:26.100,2306.08
114,21,"Cody Anderson",http://games.crossfit.com/athlete/19269,"22 (564)",2014,564,22,1,1,2014_01,38,19,CAP+1,30001
115,22,"Lukas Högberg",http://games.crossfit.com/athlete/24309,"23 (533)",2014,533,23,1,1,2014_01,21,45,00:37:36.900,2256.86
116,23,"Nate Schrader",http://games.crossfit.com/athlete/53314,"24 (531)",2014,531,24,1,1,2014_01,29,29,00:41:01.900,2461.94
117,24,"Marcus Filly",http://games.crossfit.com/athlete/13913,"25 (531)",2014,531,25,1,1,2014_01,37,20,00:44:49.500,2689.47
118,25,"Björgvin Karl Guðmundsson",http://games.crossfit.com/athlete/81616,"26 (517)",2014,517,26,1,1,2014_01,20,47,00:37:17.200,2237.2
119,26,"Khan Porter",http://games.crossfit.com/athlete/105874,"27 (513)",2014,513,27,1,1,2014_01,4,85,00:32:05.700,1925.72
120,27,"Chris Spealler",http://games.crossfit.com/athlete/27065,"28 (501)",2014,501,28,1,1,2014_01,15,57,00:36:22,2182
121,28,"Travis Mayer",http://games.crossfit.com/athlete/1690,"29 (483)",2014,483,29,1,1,2014_01,25,37,00:39:50.600,2390.58
122,29,"Brandon Swan",http://games.crossfit.com/athlete/7314,"30 (480)",2014,480,30,1,1,2014_01,7,73,00:34:53.800,2093.78
123,30,"Paul Tremblay",http://games.crossfit.com/athlete/8356,"31 (392)",2014,392,31,1,1,2014_01,39,18,CAP+2,30002
124,31,"Jonne Koski",http://games.crossfit.com/athlete/173837,"32 (384)",2014,384,32,1,1,2014_01,2,95,00:31:33.900,1893.94
125,32,"Patrick Burke",http://games.crossfit.com/athlete/15617,"33 (380)",2014,380,33,1,1,2014_01,33,24,00:42:52,2572.02
126,33,"Lucas Parker",http://games.crossfit.com/athlete/38209,"34 (358)",2014,358,34,1,1,2014_01,35,22,00:44:04.200,2644.2
127,34,"Jeff Evans",http://games.crossfit.com/athlete/105614,"35 (354)",2014,354,35,1,1,2014_01,43,14,CAP+82,300082
128,35,"Jordan Cook",http://games.crossfit.com/athlete/111574,"36 (351)",2014,351,36,1,1,2014_01,19,49,00:36:37.100,2197.09
129,36,"Tyson Takasaki",http://games.crossfit.com/athlete/53824,"37 (348)",2014,348,37,1,1,2014_01,32,25,00:42:37.200,2557.2
130,37,"Alex Nettey",http://games.crossfit.com/athlete/25957,"38 (347)",2014,347,38,1,1,2014_01,41,16,CAP+26,300026
131,38,"Eric Carmody",http://games.crossfit.com/athlete/28040,"39 (331)",2014,331,39,1,1,2014_01,30,27,00:41:35.600,2495.56
132,39,"Emmanuel Maldonado",http://games.crossfit.com/athlete/93488,"40 (237)",2014,237,40,1,1,2014_01,40,17,CAP+3,30003
133,40,"Jeff Germond",http://games.crossfit.com/athlete/9193,"41 (230)",2014,230,41,1,1,2014_01,28,31,00:40:15.400,2415.36
134,41,"Quinton Z Van Rooyen",http://games.crossfit.com/athlete/249055,"42 (186)",2014,186,42,1,1,2014_01,27,33,00:40:13.200,2413.22
135,42,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"43 (172)",2014,172,43,1,1,2014_01,36,21,00:44:35.900,2675.94
93,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (925)",2014,925,1,1,2,2014_02,1,100,"377 lb",377
94,1,"Mathew Fraser",http://games.crossfit.com/athlete/153604,"2 (875)",2014,875,2,1,2,2014_02,1,100,"377 lb",377
95,2,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"3 (844)",2014,844,3,1,2,2014_02,5,80,"367 lb",367
96,3,"Josh Bridges",http://games.crossfit.com/athlete/124483,"4 (786)",2014,786,4,1,2,2014_02,27,33,"318 lb",318
97,4,"Scott Panchik",http://games.crossfit.com/athlete/34796,"5 (782)",2014,782,5,1,2,2014_02,8,71,"360 lb",360
98,5,"Tommy Hackenbruck",http://games.crossfit.com/athlete/8746,"6 (781)",2014,781,6,1,2,2014_02,3,90,"376 lb",376
99,6,"Ben Smith",http://games.crossfit.com/athlete/43761,"7 (772)",2014,772,7,1,2,2014_02,9,69,"357 lb",357
100,7,"Noah Ohlsen",http://games.crossfit.com/athlete/2725,"8 (761)",2014,761,8,1,2,2014_02,14,59,"337 lb",337
101,8,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"9 (716)",2014,716,9,1,2,2014_02,16,55,"335 lb",335
102,9,"Dan Bailey",http://games.crossfit.com/athlete/47661,"10 (704)",2014,704,10,1,2,2014_02,22,43,"327 lb",327
103,10,"Craig Kenney",http://games.crossfit.com/athlete/126813,"11 (665)",2014,665,11,1,2,2014_02,15,57,"336 lb",336
104,11,"Rob Forte",http://games.crossfit.com/athlete/7285,"12 (649)",2014,649,12,1,2,2014_02,31,26,"316 lb",316
105,12,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"13 (639)",2014,639,13,1,2,2014_02,11,65,"350 lb",350
106,13,"Will Moorad",http://games.crossfit.com/athlete/35627,"14 (632)",2014,632,14,1,2,2014_02,23,41,"326 lb",326
107,14,"Neal Maddox",http://games.crossfit.com/athlete/24156,"15 (629)",2014,629,15,1,2,2014_02,6,75,"365 lb",365
108,15,"Richard Bohlken",http://games.crossfit.com/athlete/131845,"16 (614)",2014,614,16,1,2,2014_02,40,17,"290 lb",290
109,16,"Cole Sager",http://games.crossfit.com/athlete/153625,"17 (611)",2014,611,17,1,2,2014_02,16,55,"335 lb",335
110,17,"Jacob Heppner",http://games.crossfit.com/athlete/199938,"18 (605)",2014,605,18,1,2,2014_02,37,20,"300 lb",300
111,18,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"19 (599)",2014,599,19,1,2,2014_02,16,55,"335 lb",335
112,19,"Jordan Troyan",http://games.crossfit.com/athlete/4895,"20 (598)",2014,598,20,1,2,2014_02,43,14,"0 lb",0
113,20,"James Hobart",http://games.crossfit.com/athlete/4945,"21 (576)",2014,576,21,1,2,2014_02,28,31,"317 lb",317
114,21,"Cody Anderson",http://games.crossfit.com/athlete/19269,"22 (564)",2014,564,22,1,2,2014_02,25,37,"325 lb",325
115,22,"Lukas Högberg",http://games.crossfit.com/athlete/24309,"23 (533)",2014,533,23,1,2,2014_02,28,31,"317 lb",317
116,23,"Nate Schrader",http://games.crossfit.com/athlete/53314,"24 (531)",2014,531,24,1,2,2014_02,19,49,"331 lb",331
117,24,"Marcus Filly",http://games.crossfit.com/athlete/13913,"25 (531)",2014,531,25,1,2,2014_02,13,61,"338 lb",338
118,25,"Björgvin Karl Guðmundsson",http://games.crossfit.com/athlete/81616,"26 (517)",2014,517,26,1,2,2014_02,31,26,"316 lb",316
119,26,"Khan Porter",http://games.crossfit.com/athlete/105874,"27 (513)",2014,513,27,1,2,2014_02,34,23,"315 lb",315
120,27,"Chris Spealler",http://games.crossfit.com/athlete/27065,"28 (501)",2014,501,28,1,2,2014_02,41,16,"275 lb",275
121,28,"Travis Mayer",http://games.crossfit.com/athlete/1690,"29 (483)",2014,483,29,1,2,2014_02,36,21,"310 lb",310
122,29,"Brandon Swan",http://games.crossfit.com/athlete/7314,"30 (480)",2014,480,30,1,2,2014_02,26,35,"320 lb",320
123,30,"Paul Tremblay",http://games.crossfit.com/athlete/8356,"31 (392)",2014,392,31,1,2,2014_02,6,75,"365 lb",365
124,31,"Jonne Koski",http://games.crossfit.com/athlete/173837,"32 (384)",2014,384,32,1,2,2014_02,28,31,"317 lb",317
125,32,"Patrick Burke",http://games.crossfit.com/athlete/15617,"33 (380)",2014,380,33,1,2,2014_02,37,20,"300 lb",300
126,33,"Lucas Parker",http://games.crossfit.com/athlete/38209,"34 (358)",2014,358,34,1,2,2014_02,11,65,"350 lb",350
127,34,"Jeff Evans",http://games.crossfit.com/athlete/105614,"35 (354)",2014,354,35,1,2,2014_02,4,85,"375 lb",375
128,35,"Jordan Cook",http://games.crossfit.com/athlete/111574,"36 (351)",2014,351,36,1,2,2014_02,20,47,"330 lb",330
129,36,"Tyson Takasaki",http://games.crossfit.com/athlete/53824,"37 (348)",2014,348,37,1,2,2014_02,10,67,"356 lb",356
130,37,"Alex Nettey",http://games.crossfit.com/athlete/25957,"38 (347)",2014,347,38,1,2,2014_02,23,41,"326 lb",326
131,38,"Eric Carmody",http://games.crossfit.com/athlete/28040,"39 (331)",2014,331,39,1,2,2014_02,34,23,"315 lb",315
132,39,"Emmanuel Maldonado",http://games.crossfit.com/athlete/93488,"40 (237)",2014,237,40,1,2,2014_02,39,18,"295 lb",295
133,40,"Jeff Germond",http://games.crossfit.com/athlete/9193,"41 (230)",2014,230,41,1,2,2014_02,31,26,"316 lb",316
134,41,"Quinton Z Van Rooyen",http://games.crossfit.com/athlete/249055,"42 (186)",2014,186,42,1,2,2014_02,41,16,"275 lb",275
135,42,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"43 (172)",2014,172,43,1,2,2014_02,20,47,"330 lb",330
93,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (925)",2014,925,1,1,3,2014_03,37,20,00:38:31.400,2311.38
94,1,"Mathew Fraser",http://games.crossfit.com/athlete/153604,"2 (875)",2014,875,2,1,3,2014_03,19,49,00:35:34.900,2134.86
95,2,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"3 (844)",2014,844,3,1,3,2014_03,16,55,00:35:14.700,2114.73
96,3,"Josh Bridges",http://games.crossfit.com/athlete/124483,"4 (786)",2014,786,4,1,3,2014_03,5,80,00:34:11.700,2051.72
97,4,"Scott Panchik",http://games.crossfit.com/athlete/34796,"5 (782)",2014,782,5,1,3,2014_03,18,51,00:35:26.600,2126.59
98,5,"Tommy Hackenbruck",http://games.crossfit.com/athlete/8746,"6 (781)",2014,781,6,1,3,2014_03,13,61,00:35:03.600,2103.64
99,6,"Ben Smith",http://games.crossfit.com/athlete/43761,"7 (772)",2014,772,7,1,3,2014_03,20,47,00:35:44.800,2144.84
100,7,"Noah Ohlsen",http://games.crossfit.com/athlete/2725,"8 (761)",2014,761,8,1,3,2014_03,6,75,00:34:16.800,2056.76
101,8,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"9 (716)",2014,716,9,1,3,2014_03,3,90,00:33:56.700,2036.65
102,9,"Dan Bailey",http://games.crossfit.com/athlete/47661,"10 (704)",2014,704,10,1,3,2014_03,30,27,00:36:33.900,2193.87
103,10,"Craig Kenney",http://games.crossfit.com/athlete/126813,"11 (665)",2014,665,11,1,3,2014_03,10,67,00:34:47.200,2087.2
104,11,"Rob Forte",http://games.crossfit.com/athlete/7285,"12 (649)",2014,649,12,1,3,2014_03,1,100,00:33:03.600,1983.56
105,12,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"13 (639)",2014,639,13,1,3,2014_03,12,63,00:35:02.400,2102.41
106,13,"Will Moorad",http://games.crossfit.com/athlete/35627,"14 (632)",2014,632,14,1,3,2014_03,8,71,00:34:28.400,2068.43
107,14,"Neal Maddox",http://games.crossfit.com/athlete/24156,"15 (629)",2014,629,15,1,3,2014_03,35,22,00:38:20.300,2300.32
108,15,"Richard Bohlken",http://games.crossfit.com/athlete/131845,"16 (614)",2014,614,16,1,3,2014_03,25,37,00:36:03.900,2163.86
109,16,"Cole Sager",http://games.crossfit.com/athlete/153625,"17 (611)",2014,611,17,1,3,2014_03,28,31,00:36:23.400,2183.35
110,17,"Jacob Heppner",http://games.crossfit.com/athlete/199938,"18 (605)",2014,605,18,1,3,2014_03,4,85,00:34:04.900,2044.93
111,18,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"19 (599)",2014,599,19,1,3,2014_03,22,43,00:35:48,2148
112,19,"Jordan Troyan",http://games.crossfit.com/athlete/4895,"20 (598)",2014,598,20,1,3,2014_03,2,95,00:33:21,2000.96
113,20,"James Hobart",http://games.crossfit.com/athlete/4945,"21 (576)",2014,576,21,1,3,2014_03,39,18,00:39:07.200,2347.17
114,21,"Cody Anderson",http://games.crossfit.com/athlete/19269,"22 (564)",2014,564,22,1,3,2014_03,23,41,00:35:52,2152.04
115,22,"Lukas Högberg",http://games.crossfit.com/athlete/24309,"23 (533)",2014,533,23,1,3,2014_03,7,73,00:34:23.700,2063.72
116,23,"Nate Schrader",http://games.crossfit.com/athlete/53314,"24 (531)",2014,531,24,1,3,2014_03,36,21,00:38:21.600,2301.65
117,24,"Marcus Filly",http://games.crossfit.com/athlete/13913,"25 (531)",2014,531,25,1,3,2014_03,31,26,00:36:54.900,2214.95
118,25,"Björgvin Karl Guðmundsson",http://games.crossfit.com/athlete/81616,"26 (517)",2014,517,26,1,3,2014_03,24,39,00:36:03,2162.96
119,26,"Khan Porter",http://games.crossfit.com/athlete/105874,"27 (513)",2014,513,27,1,3,2014_03,15,57,00:35:06.900,2106.94
120,27,"Chris Spealler",http://games.crossfit.com/athlete/27065,"28 (501)",2014,501,28,1,3,2014_03,11,65,00:34:56.600,2096.55
121,28,"Travis Mayer",http://games.crossfit.com/athlete/1690,"29 (483)",2014,483,29,1,3,2014_03,17,53,00:35:23,2122.97
122,29,"Brandon Swan",http://games.crossfit.com/athlete/7314,"30 (480)",2014,480,30,1,3,2014_03,21,45,00:35:46.600,2146.62
123,30,"Paul Tremblay",http://games.crossfit.com/athlete/8356,"31 (392)",2014,392,31,1,3,2014_03,43,14,00:41:26.300,2486.28
124,31,"Jonne Koski",http://games.crossfit.com/athlete/173837,"32 (384)",2014,384,32,1,3,2014_03,42,15,00:41:06.800,2466.77
125,32,"Patrick Burke",http://games.crossfit.com/athlete/15617,"33 (380)",2014,380,33,1,3,2014_03,9,69,00:34:37.800,2077.75
126,33,"Lucas Parker",http://games.crossfit.com/athlete/38209,"34 (358)",2014,358,34,1,3,2014_03,38,19,00:38:57.200,2337.2
127,34,"Jeff Evans",http://games.crossfit.com/athlete/105614,"35 (354)",2014,354,35,1,3,2014_03,27,33,00:36:07.900,2167.95
