,Unnamed: 0,Age,Athlete,Athlete_URL,Gender,Height,Reg_Place,Reg_Score,Region,Weight,Wk1,Wk2,Wk3,Wk4,Wk5,Year,Team,Affiliate,Fran,Helen,Grace,Filthy_50,Fight_Gone_Bad,Sprint_400,Run_5k,Clean_And_Jerk,Snatch,Deadlift,Back_Squat,Max_Pullups
1419,19,25,Joel Dizona,http://games.crossfit.com/athlete/117884,1,69.0,20 (185),0,15,195 lb,23 (302),7 (429),138 (115),5 (283),12 (08:40),16,Team CrossFit Valdosta,CrossFit Valdosta,2:18,7:57,--,--,424,--,--,320 lb,255 lb,545 lb,455 lb,--
1420,20,24,Hamilton Brodnax,http://games.crossfit.com/athlete/116885,1,71.0,21 (187),0,15,205 lb,56 (286),11 (428),16 (128),68 (253),36 (09:22),16,CrossFit Saint Simons,CrossFit St. Simons,2:07,7:45,0:00,--,--,--,--,365 lb,285 lb,600 lb,515 lb,0
1421,21,27,Kyle Otto,http://games.crossfit.com/athlete/104758,1,69.0,22 (188),0,15,175 lb,3 (325),66 (344),13 (128),76 (251),30 (09:14),16,CrossFit North Charleston,CrossFit North Charleston,0:00,0:00,0:00,0:00,0,0:00,0:00,0 lb,0 lb,0 lb,0 lb,--
1422,22,20,Asa Brown,http://games.crossfit.com/athlete/254040,1,67.0,23 (190),0,15,185 lb,40 (294),18 (425),41 (123),82 (250),9 (08:31),16,CrossFit Spartanburg,CrossFit Spartanburg,2:17,--,--,--,--,--,--,350 lb,275 lb,495 lb,500 lb,60
1423,23,27,Jeff Evans,http://games.crossfit.com/athlete/105614,1,72.0,24 (194),0,15,207 lb,17 (305),1 (430),131 (116),19 (272),26 (09:09),16,,HYTE CrossFit,2:07,--,1:24,--,--,1:00,20:57,405 lb,315 lb,550 lb,540 lb,57
1424,24,31,Hans Stancil,http://games.crossfit.com/athlete/310836,1,69.0,25 (215),0,15,184 lb,56 (286),69 (344),15 (128),43 (261),32 (09:19),16,CrossFit Vero Beach,CrossFit Vero Beach,2:16,7:41,1:53,--,--,1:03,--,315 lb,235 lb,455 lb,415 lb,--
1425,25,26,Norman Woodring,http://games.crossfit.com/athlete/238219,1,,26 (217),0,15,195 lb,32 (297),92 (343),55 (121),14 (275),24 (09:06),16,CrossFit Unmatched,CrossFit Unmatched,2:50,--,1:45,17:30,425,--,18:25,315 lb,--,565 lb,410 lb,--
1426,26,24,Dillon Bailey,http://games.crossfit.com/athlete/179979,1,70.0,27 (238),0,15,185 lb,6 (323),86 (343),74 (119),57 (255),15 (08:47),16,Crossfit Westchase,CrossFit Westchase,--,--,2:05,19:53,424,1:03,19:30,305 lb,240 lb,475 lb,415 lb,73
1427,27,23,Christian Davila,http://games.crossfit.com/athlete/119793,1,,28 (246),0,15,200 lb,48 (291),38 (347),89 (118),38 (263),33 (09:20),16,CrossFit Gwinnett,CrossFit Gwinnett,--,--,--,--,--,--,--,--,--,--,--,--
1428,28,28,Corey Pruneski,http://games.crossfit.com/athlete/109097,1,67.0,29 (267),0,15,188 lb,109 (273),32 (423),23 (127),40 (263),63 (09:40),16,The Crossfit Squad,The CrossFit Squad,1:58,--,--,--,--,--,--,--,295 lb,--,500 lb,--
1429,29,35,Guido Trinidad,http://games.crossfit.com/athlete/30180,1,67.0,30 (268),0,15,191 lb,37 (296),43 (346),74 (119),53 (257),61 (09:39),16,Peak 360 CrossFit,Peak 360 CrossFit,2:12,7:40,1:23,17:33,438,1:02,21:13,335 lb,260 lb,475 lb,450 lb,63
1430,30,27,Brian Rottman,http://games.crossfit.com/athlete/105336,1,68.0,31 (282),0,15,175 lb,169 (265),31 (423),27 (127),20 (271),35 (09:21),16,Be Crossfit,Be CrossFit,2:17,7:56,1:46,--,413,--,--,325 lb,260 lb,500 lb,410 lb,--
1431,31,33,Alfredo Pascal,http://games.crossfit.com/athlete/290064,1,,32 (285),0,15,--,143 (269),19 (425),41 (123),39 (263),43 (09:29),16,Peak 360 CrossFit,Peak 360 CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
1432,32,26,Christian Dealba,http://games.crossfit.com/athlete/158306,1,66.0,33 (289),0,15,168 lb,51 (289),62 (344),111 (116),42 (262),23 (09:05),16,,Second Alarm CrossFit,2:36,7:39,--,--,343,--,--,315 lb,250 lb,455 lb,405 lb,--
1433,33,28,Adam Vinson,http://games.crossfit.com/athlete/21946,1,71.0,34 (311),0,15,215 lb,109 (273),12 (427),65 (120),54 (256),71 (09:45),16,CrossFit Oneonta,CrossFit Oneonta,2:25,8:28,1:36,17:24,406,0:00,0:00,355 lb,285 lb,550 lb,525 lb,40
1434,34,21,Rodney Carter,http://games.crossfit.com/athlete/126840,1,70.0,35 (313),0,15,183 lb,37 (296),40 (346),110 (116),95 (248),31 (09:17),16,CrossFit Bound,CrossFit Bound,--,8:19,--,--,--,--,--,250 lb,--,--,--,--
1435,35,23,Angel Rodriguez,http://games.crossfit.com/athlete/132626,1,64.0,36 (323),0,15,158 lb,12 (314),29 (423),156 (115),118 (245),8 (08:30),16,Team Prophecy,CrossFit Prophecy,2:42,--,--,--,--,1:15,--,320 lb,225 lb,455 lb,430 lb,45
1436,36,26,David Stevens,http://games.crossfit.com/athlete/260289,1,67.0,37 (337),0,15,175 lb,56 (286),65 (344),35 (124),130 (243),51 (09:32),16,CrossFit HYPE,CrossFit Hype,2:11,--,--,--,--,--,--,300 lb,245 lb,440 lb,405 lb,--
1437,37,33,Blake Prime,http://games.crossfit.com/athlete/10328,1,70.0,38 (360),0,15,185 lb,85 (277),52 (345),108 (116),90 (249),25 (09:08),16,Godspeed,Godspeed CrossFit,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
1438,38,26,John Coltey,http://games.crossfit.com/athlete/109346,1,69.0,39 (364),0,15,188 lb,87 (276),46 (346),13 (128),80 (251),138 (10:27),16,CrossFit Laminin,CrossFit Laminin,--,--,--,--,--,--,--,--,--,--,--,--
1439,39,26,Jonathan Wall,http://games.crossfit.com/athlete/601284,1,69.0,40 (365),0,15,195 lb,92 (275),35 (423),12 (128),114 (245),112 (10:13),16,CrossFit Oneonta,CrossFit Oneonta,2:27,8:43,1:56,--,--,--,22:43,335 lb,265 lb,555 lb,455 lb,52
1440,40,25,Ian Daniel,http://games.crossfit.com/athlete/40813,1,68.0,41 (384),0,15,195 lb,257 (259),56 (345),18 (127),6 (281),47 (09:30),16,HustleHard CrossFit,HustleHard CrossFit,1:59,2:58,1:06,0:00,0,0:00,9:23,395 lb,300 lb,585 lb,570 lb,0
1441,41,37,Jeremy Hilsen,http://games.crossfit.com/athlete/160922,1,70.0,42 (390),0,15,190 lb,229 (260),15 (425),21 (127),33 (264),92 (09:56),16,CrossFit Tarpon Springs,CrossFit Tarpon Springs,2:21,--,1:47,--,421,--,--,315 lb,245 lb,545 lb,475 lb,48
1442,42,28,phillip teixeira,http://games.crossfit.com/athlete/10118,1,68.0,43 (392),0,15,190 lb,92 (275),82 (344),39 (123),70 (253),109 (10:12),16,,CrossFit Showdown,2:09,1:35,1:47,0:00,--,0:58,25:00,345 lb,275 lb,505 lb,445 lb,45
1443,43,23,Christian Congden,http://games.crossfit.com/athlete/323326,1,71.0,44 (400),0,15,195 lb,56 (286),39 (346),202 (114),85 (250),18 (08:59),16,CrossFit North Charleston,CrossFit North Charleston,2:27,--,1:17,--,--,1:00,--,325 lb,255 lb,475 lb,405 lb,46
1444,44,25,Alex Miller,http://games.crossfit.com/athlete/252384,1,,44 (400),0,15,215 lb,48 (291),208 (339),20 (127),88 (249),36 (09:22),16,CrossFit  over the mountain,CrossFit Over the Mountain,--,--,--,--,--,--,--,--,--,--,--,--
1445,45,27,Andrew Rape,http://games.crossfit.com/athlete/100686,1,71.0,46 (408),0,15,220 lb,100 (274),6 (430),142 (115),37 (263),123 (10:19),16,CrossFit Trussville,CrossFit Trussville,1:59,--,1:20,--,0,0:55,21:10,400 lb,310 lb,545 lb,525 lb,55
1446,46,39,Bradley Pritchard,http://games.crossfit.com/athlete/101262,1,67.0,47 (411),0,15,165 lb,15 (308),203 (339),18 (127),78 (251),97 (09:58),16,CF285 Swift Iron,CrossFit 285,2:09,7:01,1:58,15:20,433,--,18:45,270 lb,217 lb,475 lb,390 lb,83
1447,47,28,Jason Hamm,http://games.crossfit.com/athlete/28935,1,72.0,48 (414),0,15,177 lb,77 (279),64 (344),7 (130),135 (242),131 (10:22),16,Aero Firebreathers,CrossFit Aero,2:34,7:59,1:59,0:00,408,0:00,22:33,295 lb,215 lb,480 lb,395 lb,--
1448,48,26,Mitch McClune,http://games.crossfit.com/athlete/289710,1,68.0,49 (419),0,15,175 lb,56 (286),47 (346),117 (116),122 (244),77 (09:49),16,Team SpaceCoast CrossFit,Space Coast CrossFit,--,--,1:42,--,--,--,--,335 lb,265 lb,485 lb,485 lb,--
1449,49,21,Logan Southard,http://games.crossfit.com/athlete/245529,1,66.0,50 (431),0,15,165 lb,56 (286),90 (343),142 (115),127 (243),16 (08:53),16,,CrossFit Acworth,2:47,7:37,2:18,19:54,356,--,20:07,295 lb,235 lb,405 lb,385 lb,50
1450,50,31,nathan forster,http://games.crossfit.com/athlete/57264,1,,50 (431),0,15,185 lb,53 (288),209 (339),23 (127),45 (261),101 (10:01),16,imt crossfit,IMT CrossFit,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
1451,51,29,Matt Dunaway,http://games.crossfit.com/athlete/313469,1,70.0,50 (431),0,15,177 lb,109 (273),42 (346),56 (121),117 (245),107 (10:10),16,CrossFit Laminin,CrossFit Laminin,2:18,8:34,1:41,--,--,--,21:37,305 lb,235 lb,435 lb,405 lb,50
1452,52,32,Chris Woods,http://games.crossfit.com/athlete/11186,1,71.0,53 (432),0,15,178 lb,74 (280),53 (345),95 (117),120 (244),90 (09:55),16,Crossfit Westchase,CrossFit Westchase,2:51,0:00,0:00,0:00,--,0:00,0:00,295 lb,235 lb,435 lb,390 lb,--
1453,53,25,Wade Whitton,http://games.crossfit.com/athlete/840633,1,,54 (436),0,15,--,18 (304),101 (343),151 (115),49 (260),117 (10:15),16,,CrossFit Elect,--,--,--,--,--,--,--,--,--,--,--,--
1454,54,30,Grant Gregory,http://games.crossfit.com/athlete/298204,1,73.0,55 (444),0,15,202 lb,205 (262),71 (344),50 (122),75 (251),43 (09:29),16,Team TAS,TAS CrossFit,2:19,--,1:46,--,--,0:54,18:30,295 lb,225 lb,495 lb,410 lb,50
1455,55,32,Jared Davis,http://games.crossfit.com/athlete/445379,1,71.0,56 (458),0,15,185 lb,80 (278),163 (340),74 (119),51 (259),90 (09:55),16,Team DRiV,CrossFit DF,2:12,7:03,1:52,16:00,450,52:00,--,325 lb,250 lb,500 lb,375 lb,--
1456,56,34,Chris Allison,http://games.crossfit.com/athlete/574328,1,,57 (466),0,15,184 lb,80 (278),129 (341),105 (116),97 (248),55 (09:33),16,Godspeed,Godspeed CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
1457,57,28,Anthony Taylor,http://games.crossfit.com/athlete/108806,1,70.0,58 (471),0,15,201 lb,74 (280),118 (342),60 (121),96 (248),123 (10:19),16,CF285 Swift Iron,CrossFit 285,2:39,--,1:44,--,--,--,--,335 lb,270 lb,555 lb,460 lb,--
1458,58,31,Marco Radocaj,http://games.crossfit.com/athlete/236857,1,,59 (472),0,15,208 lb,77 (279),105 (343),67 (120),72 (252),151 (10:32),16,CrossFit Vero Beach,CrossFit Vero Beach,--,--,--,--,--,--,--,--,--,--,--,--
1459,59,25,Nick Plagenhoef,http://games.crossfit.com/athlete/214307,1,73.0,60 (477),0,15,205 lb,220 (261),24 (424),78 (119),17 (275),138 (10:27),16,CrossFit Laminin,CrossFit Laminin,2:06,7:26,1:35,--,455,--,18:30,335 lb,--,550 lb,450 lb,--
1460,60,27,Rey Fernandez,http://games.crossfit.com/athlete/523188,1,,61 (482),0,15,200 lb,109 (273),23 (425),214 (113),15 (275),121 (10:18),16,Team Soul,CrossFit Soul Miami,--,--,--,--,--,--,--,--,--,--,--,--
1461,61,31,james keeler,http://games.crossfit.com/athlete/171265,1,68.0,61 (482),0,15,178 lb,139 (270),108 (342),47 (122),137 (242),51 (09:32),16,,Unaffiliated,2:19,8:00,1:57,--,--,--,--,310 lb,250 lb,500 lb,375 lb,63
1462,62,41,Shawn Ramirez,http://games.crossfit.com/athlete/57363,1,72.0,63 (484),0,15,200 lb,53 (288),217 (339),40 (123),107 (246),67 (09:43),16,CrossFit Armed,CrossFit Armed,2:23,7:07,1:37,18:33,412,1:22,17:36,315 lb,247 lb,515 lb,425 lb,60
1463,63,22,Zach Martin,http://games.crossfit.com/athlete/238821,1,70.0,64 (485),0,15,185 lb,70 (284),135 (341),146 (115),87 (250),47 (09:30),16,Peak 360 CrossFit,Peak 360 CrossFit,--,--,--,--,--,--,--,0 lb,0 lb,0 lb,0 lb,--
1464,64,32,Aaron Johnson,http://games.crossfit.com/athlete/43640,1,69.0,65 (494),0,15,182 lb,159 (266),115 (342),98 (117),61 (254),61 (09:39),16,CrossFit Spartanburg,CrossFit Spartanburg,2:28,7:14,1:28,16:44,409,1:00,20:00,305 lb,225 lb,465 lb,390 lb,60
1465,65,32,Justin Graham,http://games.crossfit.com/athlete/116103,1,67.0,66 (497),0,15,169 lb,109 (273),206 (339),60 (121),46 (261),76 (09:48),16,Pee Dee Crossfit,Pee Dee CrossFit,--,--,--,--,--,--,--,265 lb,210 lb,425 lb,320 lb,--
1466,66,41,Travis Page,http://games.crossfit.com/athlete/361833,1,69.0,67 (499),0,15,178 lb,72 (281),154 (340),132 (115),76 (251),65 (09:42),16,Peak 360 CrossFit,Peak 360 CrossFit,2:10,--,1:23,15:30,450,--,--,300 lb,230 lb,535 lb,485 lb,74
1467,67,24,Alec Corley,http://games.crossfit.com/athlete/166496,1,,68 (501),0,15,197 lb,23 (302),319 (263),91 (117),29 (267),39 (09:23),16,,South Hall CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
1468,68,27,Henry Sailes,http://games.crossfit.com/athlete/668769,1,,69 (509),0,15,--,87 (276),8 (429),98 (117),204 (233),112 (10:13),16,Team CF Lena,CrossFit Lena,--,--,--,--,--,--,--,--,--,--,--,--
1469,69,30,Kyle Ruth,http://games.crossfit.com/athlete/26707,1,71.0,70 (514),0,15,199 lb,109 (273),104 (343),111 (116),10 (278),180 (10:41),16,CrossFit Passion,CrossFit Passion,2:21,0:00,1:32,0:00,0,0:54,20:47,345 lb,255 lb,555 lb,450 lb,66
1470,70,26,anthony costa,http://games.crossfit.com/athlete/62837,1,68.0,71 (516),0,15,177 lb,189 (264),44 (346),115 (116),125 (243),43 (09:29),16,Training Pit Crew,Training PIT CrossFit,2:16,7:26,1:48,0:00,365,0:56,20:23,310 lb,235 lb,485 lb,435 lb,50
1471,71,29,Paul Daly,http://games.crossfit.com/athlete/10132,1,64.0,72 (523),0,15,155 lb,229 (260),49 (345),49 (122),126 (243),70 (09:44),16,The eX Men,CrossFit eXalted,0:00,0:00,0:00,0:00,--,0:00,0:00,0 lb,0 lb,0 lb,0 lb,--
1472,72,21,Jacob Fillmore,http://games.crossfit.com/athlete/500204,1,70.0,73 (541),0,15,180 lb,109 (273),110 (342),94 (117),102 (247),126 (10:20),16,,All In CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
1473,73,40,Peter Kazanas,http://games.crossfit.com/athlete/4153,1,70.0,74 (546),0,15,195 lb,125 (272),74 (344),214 (113),13 (277),120 (10:17),16,Peak 360 CrossFit,Peak 360 CrossFit,2:26,7:37,0:00,0:00,0,1:14,22:22,300 lb,225 lb,500 lb,405 lb,0
1474,74,31,Nick Schuyler,http://games.crossfit.com/athlete/298326,1,74.0,75 (560),0,15,229 lb,229 (260),50 (345),146 (115),26 (267),109 (10:12),16,Team TAS,TAS CrossFit,2:27,--,--,--,--,--,--,--,--,--,--,42
1475,75,26,Rob Thomas,http://games.crossfit.com/athlete/148445,1,73.0,76 (561),0,15,205 lb,87 (276),112 (342),219 (113),66 (253),77 (09:49),16,CrossFit HYPE,CrossFit Hype,2:27,7:30,1:46,17:09,435,1:06,21:45,323 lb,241 lb,570 lb,490 lb,51
1476,76,30,Adam Bloom,http://games.crossfit.com/athlete/119447,1,69.0,77 (580),0,15,185 lb,159 (266),75 (344),207 (113),27 (267),112 (10:13),16,imt crossfit,IMT CrossFit,2:21,--,--,--,--,--,--,315 lb,245 lb,--,415 lb,--
1477,77,27,Josh Miller,http://games.crossfit.com/athlete/93473,1,69.0,78 (584),0,15,180 lb,229 (260),219 (339),26 (127),108 (246),2 (08:05),16,CrossFit Spartanburg,CrossFit Spartanburg,2:16,7:15,1:39,--,--,--,19:00,285 lb,225 lb,--,390 lb,64
1478,78,27,Brandon Massie,http://games.crossfit.com/athlete/145603,1,72.0,79 (589),0,15,208 lb,42 (293),137 (341),291 (109),47 (260),72 (09:46),16,Mako CrossFit,Mako CrossFit,2:16,7:16,1:39,--,430,1:05,23:48,317 lb,265 lb,495 lb,405 lb,50
1479,79,31,Jandro Suarez,http://games.crossfit.com/athlete/11115,1,65.0,80 (592),0,15,161 lb,125 (272),202 (339),86 (118),116 (245),63 (09:40),16,BluePrint CrossFit,BluePrint CrossFit,2:27,0:00,2:15,0:00,--,0:00,0:00,235 lb,165 lb,405 lb,325 lb,50
1480,80,35,Jonathan Edwards,http://games.crossfit.com/athlete/2223,1,70.0,81 (593),0,15,200 lb,74 (280),51 (345),135 (115),166 (238),167 (10:36),16,CrossFit North Alpharetta,CrossFit North Alpharetta,2:50,8:43,2:14,24:16,418,1:10,23:24,283 lb,235 lb,545 lb,450 lb,42
1481,81,28,Zechariah Townsend,http://games.crossfit.com/athlete/12190,1,72.0,82 (597),0,15,190 lb,109 (273),128 (341),105 (116),101 (247),154 (10:33),16,Godspeed,Godspeed CrossFit,0:00,0:00,0:00,0:00,0,0:00,0:00,0 lb,0 lb,0 lb,0 lb,0
1482,82,27,Dominic Scalzo,http://games.crossfit.com/athlete/232463,1,66.0,83 (608),0,15,178 lb,80 (278),249 (339),58 (121),149 (241),72 (09:46),16,CrossFit Palm Beach,CrossFit Palm Beach,2:32,--,--,--,--,--,--,300 lb,249 lb,--,--,--
1483,83,29,Jason Ingham,http://games.crossfit.com/athlete/44314,1,72.0,83 (608),0,15,198 lb,92 (275),78 (344),90 (117),178 (236),170 (10:37),16,CrossFit Ragnarok,CrossFit Ragnarok,2:41,7:40,1:21,16:00,445,1:58,18:36,305 lb,235 lb,530 lb,370 lb,77
1484,84,29,Travis Holmquist,http://games.crossfit.com/athlete/25137,1,67.0,85 (619),0,15,165 lb,40 (294),158 (340),95 (117),63 (254),263 (11:13),16,Be Crossfit,Be CrossFit,2:50,8:13,2:17,17:47,394,1:04,21:24,275 lb,225 lb,435 lb,325 lb,45
1485,85,28,Brandon Bergin,http://games.crossfit.com/athlete/301341,1,73.0,86 (638),0,15,185 lb,153 (267),70 (344),60 (121),175 (237),180 (10:41),16,BGB CrossFit,BGB CrossFit,2:22,6:58,2:08,19:01,403,0:55,18:31,295 lb,235 lb,285 lb,421 lb,70
1486,86,29,Matt Kolozsvary,http://games.crossfit.com/athlete/48139,1,70.0,87 (642),0,15,198 lb,100 (274),61 (345),37 (124),280 (222),164 (10:35),16,CrossFit Unmatched,CrossFit Unmatched,2:33,8:24,0:00,0:00,0,0:00,0:00,295 lb,255 lb,545 lb,465 lb,0
1487,87,29,Josh Ingham,http://games.crossfit.com/athlete/193885,1,73.0,88 (644),0,15,200 lb,169 (265),132 (341),82 (118),36 (263),225 (10:58),16,CrossFit Ragnarok,CrossFit Ragnarok,1:01,--,--,--,--,--,13:00,--,--,--,--,--
1488,88,27,Ben Manganaro,http://games.crossfit.com/athlete/60825,1,69.0,89 (651),0,15,190 lb,169 (265),88 (343),173 (114),165 (238),56 (09:34),16,,Unaffiliated,3:29,--,--,--,--,1:05,21:47,300 lb,245 lb,435 lb,385 lb,--
1489,89,29,Steven Robinson,http://games.crossfit.com/athlete/327415,1,67.0,90 (655),0,15,197 lb,5 (324),324 (263),125 (116),181 (236),20 (09:03),16,Militia Fitness,CrossFit Fort Walton Beach,2:13,--,1:38,--,--,--,--,335 lb,255 lb,625 lb,585 lb,58
1490,90,22,Cory Gibson,http://games.crossfit.com/athlete/214391,1,72.0,91 (665),0,15,206 lb,109 (273),19 (425),177 (114),128 (243),232 (11:02),16,,CrossFit Laminin,2:39,--,2:14,--,411,--,--,350 lb,290 lb,515 lb,440 lb,40
1491,91,21,Joey Szwec,http://games.crossfit.com/athlete/445248,1,70.0,92 (667),0,15,187 lb,32 (297),311 (263),150 (115),88 (249),86 (09:54),16,CrossFit East Cobb,CrossFit East Cobb,2:24,7:42,1:45,16:07,462,--,--,310 lb,250 lb,435 lb,400 lb,50
1492,92,33,Brent Parrish,http://games.crossfit.com/athlete/140676,1,69.0,93 (668),0,15,178 lb,56 (286),216 (339),123 (116),179 (236),94 (09:57),16,CrossFit Black Hive,CrossFit Black Hive,--,--,2:03,--,473,--,18:06,255 lb,205 lb,485 lb,405 lb,52
1493,93,27,James Riley,http://games.crossfit.com/athlete/22128,1,69.0,94 (674),0,15,178 lb,56 (286),159 (340),142 (115),291 (220),26 (09:09),16,CrossFit Mobile,CrossFit Mobile Midtown,2:43,--,--,--,--,--,--,275 lb,205 lb,455 lb,355 lb,--
1494,94,29,Kevin Bilbrey,http://games.crossfit.com/athlete/324631,1,67.0,95 (675),0,15,183 lb,159 (266),95 (343),124 (116),91 (249),206 (10:52),16,CrossFit Rome,CrossFit Rome,0:00,--,1:45,15:04,--,--,--,305 lb,240 lb,515 lb,465 lb,--
1495,95,27,Nathan Hammock,http://games.crossfit.com/athlete/245229,1,72.0,96 (688),0,15,210 lb,29 (298),198 (340),114 (116),84 (250),263 (11:13),16,,CrossFit Clash,2:13,--,--,--,--,--,--,365 lb,300 lb,500 lb,475 lb,--
1496,96,29,Marty Rotan,http://games.crossfit.com/athlete/14976,1,72.0,97 (689),0,15,210 lb,56 (286),77 (344),63 (121),370 (214),123 (10:19),16,,CrossFit 157,2:30,0:00,1:45,0:00,350,1:00,21:00,355 lb,300 lb,550 lb,450 lb,50
1497,97,25,Eric Cardona,http://games.crossfit.com/athlete/16796,1,66.0,98 (690),0,15,155 lb,29 (298),41 (346),173 (114),345 (217),102 (10:04),16,HustleHard CrossFit,HustleHard CrossFit,2:22,0:00,2:15,0:00,--,1:09,0:00,315 lb,250 lb,445 lb,385 lb,71
1498,98,26,Chase Prime,http://games.crossfit.com/athlete/44186,1,69.0,98 (690),0,15,195 lb,281 (252),60 (345),204 (114),103 (247),42 (09:28),16,Godspeed,Godspeed CrossFit,0:00,0:00,0:00,0:00,0,0:00,0:00,0 lb,0 lb,0 lb,0 lb,0
1499,99,28,Dillon Betancourt,http://games.crossfit.com/athlete/101052,1,70.0,100 (691),0,15,199 lb,125 (272),102 (343),184 (114),94 (248),186 (10:43),16,Team Soul,CrossFit Soul Miami,2:43,--,--,--,--,--,--,145 kg,115 kg,535 lb,455 lb,--
1500,0,32,Josh Bridges,http://games.crossfit.com/athlete/124483,1,65.0,1 (12),0,16,173 lb,1 (365),1 (430),3 (137),6 (280),1 (07:15),16,,,--,--,--,--,--,--,--,--,--,--,--,--
1501,1,23,Rasmus Wisbech Andersen,http://games.crossfit.com/athlete/8896,1,72.0,2 (25),0,16,208 lb,2 (325),2 (430),10 (131),2 (296),9 (08:45),16,Invictus,CrossFit Invictus,2:07,0:00,0:00,0:00,0,1:02,19:50,335 lb,280 lb,485 lb,455 lb,0
1502,2,23,Christian Lucero,http://games.crossfit.com/athlete/6122,1,70.0,3 (29),0,16,190 lb,6 (314),7 (427),8 (133),3 (292),5 (08:37),16,CFCM,CrossFit Costa Mesa,1:59,0:00,1:10,0:00,0,0:00,0:00,352 lb,290 lb,515 lb,440 lb,82
1503,3,37,Nuno Costa,http://games.crossfit.com/athlete/29109,1,69.0,4 (41),0,16,175 lb,4 (316),18 (423),4 (136),11 (267),4 (08:35),16,Invictus,CrossFit Invictus,2:05,7:02,1:44,--,426,0:47,17:55,315 lb,230 lb,495 lb,433 lb,70
1504,4,32,Dan Bailey,http://games.crossfit.com/athlete/47661,1,67.0,5 (50),0,16,180 lb,10 (305),4 (429),2 (140),23 (259),11 (08:51),16,,,2:17,0:00,0:00,0:00,457,0:47,19:00,305 lb,265 lb,540 lb,405 lb,0
1505,5,24,Joshua Pollema,http://games.crossfit.com/athlete/237406,1,69.0,6 (53),0,16,170 lb,7 (309),17 (423),5 (136),9 (274),15 (09:03),16,Kinnick,CrossFit Kinnick,2:24,--,1:38,--,--,0:54,--,285 lb,230 lb,485 lb,395 lb,--
1506,6,26,Jason Carroll,http://games.crossfit.com/athlete/501728,1,70.0,7 (56),0,16,185 lb,26 (294),11 (425),6 (134),1 (303),12 (08:55),16,LmbrJCKD,LumberYard CrossFit,--,--,--,--,--,--,--,315 lb,250 lb,555 lb,440 lb,--
1507,7,29,Ryan Fischer,http://games.crossfit.com/athlete/6190,1,65.0,8 (60),0,16,170 lb,2 (325),13 (424),13 (129),17 (262),15 (09:03),16,CrossFit Chalk,CrossFit Chalk,1:57,6:45,1:05,0:00,511,0:53,17:45,315 lb,280 lb,585 lb,515 lb,80
1508,8,29,Henry Lopez,http://games.crossfit.com/athlete/8388,1,64.0,9 (71),0,16,165 lb,39 (289),9 (426),7 (134),7 (276),9 (08:45),16,Team Invictus Unconquerable,CrossFit Invictus Point Loma,0:00,0:00,0:00,0:00,0,0:00,0:00,0 lb,0 lb,0 lb,0 lb,0
1509,9,26,Julian Alcaraz,http://games.crossfit.com/athlete/60526,1,70.0,10 (94),0,16,197 lb,55 (280),6 (428),23 (127),4 (285),6 (08:40),16,CrossFit Training Yard,CrossFit Training Yard,2:24,0:00,1:12,0:00,--,--,18:44,350 lb,275 lb,537 lb,485 lb,75
1510,10,28,Dane mclaughlin,http://games.crossfit.com/athlete/62481,1,73.0,11 (107),0,16,193 lb,7 (309),37 (345),17 (128),28 (257),18 (09:06),16,CrossFit Inferno,CrossFit Inferno,2:11,--,--,--,--,--,--,--,--,--,--,--
1511,11,28,Kenneth Leverich,http://games.crossfit.com/athlete/21343,1,68.0,12 (122),0,16,185 lb,44 (287),5 (428),45 (121),22 (260),6 (08:40),16,[OCCF],Orange Coast CrossFit,2:08,--,--,--,--,--,--,365 lb,302 lb,525 lb,465 lb,62
1512,12,31,Andrew Warwick,http://games.crossfit.com/athlete/181611,1,72.0,13 (130),0,16,212 lb,9 (307),59 (343),24 (127),13 (264),25 (09:21),16,,Brick CrossFit,10:20,18:39,52:55,19:39,2,5:21,98:03,0 lb,0 lb,--,--,--
1513,13,25,Wesley Rethwill,http://games.crossfit.com/athlete/249028,1,72.0,14 (133),0,16,197 lb,5 (315),57 (343),44 (122),24 (258),3 (08:30),16,Invictus,CrossFit Invictus,2:08,--,--,--,--,--,--,325 lb,250 lb,485 lb,455 lb,--
1514,14,29,Mason Flynn,http://games.crossfit.com/athlete/562814,1,70.0,15 (141),0,16,215 lb,80 (273),3 (430),1 (142),5 (281),52 (09:47),16,CrossFit ATR,CrossFit ATR,--,--,--,--,--,--,--,--,--,--,--,--
1515,15,25,Bryan Miller,http://games.crossfit.com/athlete/5111,1,73.0,15 (141),0,16,210 lb,28 (293),8 (427),26 (127),8 (274),71 (10:03),16,Invictus,CrossFit Invictus,2:21,7:55,0:00,0:00,410,1:03,0:00,355 lb,290 lb,555 lb,460 lb,57
1516,16,26,Ricky Moore,http://games.crossfit.com/athlete/132552,1,65.0,17 (149),0,16,173 lb,12 (300),90 (341),20 (127),25 (258),2 (07:37),16,Team Invictus Unconquerable,CrossFit Invictus Point Loma,2:13,--,--,--,--,--,19:23,325 lb,250 lb,465 lb,451 lb,51
