Unnamed: 0,Unnamed: 0.1,Age,Athlete,Athlete_URL,Gender,Height,Finish,Score,Region,Weight,Wk1,Wk2,Wk3,Wk4,Wk5,Year,Team,Affiliate,Fran,Helen,Grace,Filthy_50,Fight_Gone_Bad,Sprint_400,Run_5k,Clean_And_Jerk,Snatch,Deadlift,Back_Squat,Max_Pullups,Place,Wk1_Place,Wk1_Score,Wk2_Place,Wk2_Score,Wk3_Place,Wk3_Score,Wk4_Place,Wk4_Score,Wk5_Place,Wk5_Score,User_ID,Reg_Finish,Reg_Place,Reg_Score,Reg_Wk1_Finish,Reg_Wk1_Place,Reg_Wk2_Finish,Reg_Wk2_Place,Reg_Wk3_Finish,Reg_Wk3_Place,Reg_Wk4_Finish,Reg_Wk4_Place,Regional,Regional_Name,Region_Name,Reg_Cutoff,Reg_Actual,Reg_Auto_Qualify,Reg_Actual_Qualify,Status,Status_Code
1141,41,27.0,Matthew Herman,http://games.crossfit.com/athlete/98460,1,70.0,1142 (8946),8946,9,185.0,1294 (274),2498 (339),793 (119),3899 (216),462 (09:20),16,CrossFit Summa,CrossFit Summa,156.0,,,1199.0,,51.0,1266.0,275.0,225.0,405.0,355.0,60.0,1142,1294,274,2498,339,793,119,3899,216,462,560,98460,77 (645),77,645,94 (274),94,94 (274),94,94 (274),94,94 (274),94,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1142,42,22.0,Raymond Romanick,http://games.crossfit.com/athlete/478734,1,,1143 (8957),8957,9,205.0,2869 (260),223 (424),4130 (106),1486 (241),249 (08:59),16,,South Gaithersburg CrossFit,144.0,,98.0,,,,,335.0,250.0,495.0,450.0,,1143,2869,260,223,424,4130,106,1486,241,249,539,478734,72 (607),72,607,215 (260),215,215 (260),215,215 (260),215,215 (260),215,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1143,43,26.0,Mike Rankin,http://games.crossfit.com/athlete/14269,1,70.47,1144 (8960),8960,3,190.0,2760 (261),1171 (342),1015 (117),864 (250),3150 (10:58),16,Zaks Pack East Tamaki,CrossFit East Tamaki,137.0,482.0,87.0,1005.0,427.0,58.0,,304.24,264.55,451.95,374.79,65.0,1144,2760,261,1171,342,1015,117,864,250,3150,658,14269,86 (573),86,573,167 (261),167,167 (261),167,167 (261),167,167 (261),167,6,Pacific,Australia,30,31,0,0,Out,0
1144,44,23.0,Cain Murillo,http://games.crossfit.com/athlete/314860,1,65.0,1145 (8961),8961,14,155.0,1187 (276),2410 (339),3095 (110),1035 (247),1234 (10:02),16,CrossFit CenTex Wolf Pack,CrossFit CenTex,,,,,,,,,,,,,1145,1187,276,2410,339,3095,110,1035,247,1234,602,314860,93 (694),93,694,86 (276),86,86 (276),86,86 (276),86,86 (276),86,7,South,South Central,20,25,0,0,Out,0
1145,45,26.0,Reiny Parrado,http://games.crossfit.com/athlete/42236,1,65.0,1146 (8977),8977,15,173.0,3965 (250),726 (344),820 (119),1932 (236),1534 (10:15),16,Team I Am Somi,I AM CrossFit South Miami,131.0,445.0,141.0,1160.0,,58.0,1425.0,300.0,225.0,515.0,405.0,,1146,3965,250,726,344,820,119,1932,236,1534,615,42236,104 (738),104,738,303 (250),303,303 (250),303,303 (250),303,303 (250),303,1,Atlantic,South East,20,26,0,0,Out,0
1146,46,29.0,Jonathan Caron,http://games.crossfit.com/athlete/101186,1,72.0,1147 (8986),8986,4,195.0,1141 (277),1355 (342),680 (121),2523 (229),3287 (11:01),16,CrossFit MeCK,CrossFit MeCK,151.0,,145.0,1279.0,420.0,,,325.0,255.0,525.0,445.0,60.0,1147,1141,277,1355,342,680,121,2523,229,3287,661,101186,68 (464),68,464,54 (277),54,54 (277),54,54 (277),54,54 (277),54,4,East,Canada East,20,24,0,0,Out,0
1147,47,33.0,Josh Golden,http://games.crossfit.com/athlete/12315,1,69.0,1148 (9002),9002,12,194.0,755 (286),1310 (342),1589 (115),3362 (219),1986 (10:30),16,,Kauai CrossFit,140.0,500.0,71.0,862.0,420.0,57.0,6039.0,325.0,240.0,535.0,455.0,50.0,1148,755,286,1310,342,1589,115,3362,219,1986,630,12315,50 (390),50,390,33 (286),33,33 (286),33,33 (286),33,33 (286),33,2,California,NorCal,20,28,0,0,Out,0
1148,48,27.0,Vernon Neal,http://games.crossfit.com/athlete/95823,1,68.0,1149 (9005),9005,10,165.0,3663 (252),1014 (343),899 (118),2678 (227),751 (09:40),16,,CrossFit Clandestine,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1149,3663,252,1014,343,899,118,2678,227,751,580,95823,99 (799),99,799,318 (252),318,318 (252),318,318 (252),318,318 (252),318,3,Central,North Central,20,21,0,0,Out,0
1149,49,31.0,Doug Hildreth,http://games.crossfit.com/athlete/28142,1,71.0,1150 (9008),9008,13,196.0,1860 (269),979 (343),2658 (112),2863 (225),648 (09:34),16,Newberg CrossFit Rebuilt,Newberg CrossFit Rebuilt,129.0,434.0,66.0,936.0,451.0,59.0,,320.0,264.0,547.0,425.0,59.0,1150,1860,269,979,343,2658,112,2863,225,648,574,28142,47 (355),47,355,74 (269),74,74 (269),74,74 (269),74,74 (269),74,8,West,North West,20,25,0,0,Out,0
1150,50,29.0,Nick Poulin,http://games.crossfit.com/athlete/239451,1,68.0,1151 (9009),9009,11,182.0,2869 (260),1816 (340),1059 (117),1597 (240),1668 (10:20),16,CrossFit Ironborn,CrossFit Iron Born,165.0,440.0,102.0,,,,1222.0,295.0,225.0,465.0,385.0,45.0,1151,2869,260,1816,340,1059,117,1597,240,1668,620,239451,116 (864),116,864,263 (260),263,263 (260),263,263 (260),263,263 (260),263,4,East,North East,20,20,0,0,Out,0
1151,51,27.0,Javier Lozano,http://games.crossfit.com/athlete/268312,1,67.0,1152 (9010),9010,14,170.0,755 (286),455 (346),1317 (116),5112 (211),1371 (10:09),16,,Honor First CrossFit,179.0,,,,,,,285.0,235.0,415.0,385.0,,1152,755,286,455,346,1317,116,5112,211,1371,609,268312,91 (688),91,688,53 (286),53,53 (286),53,53 (286),53,53 (286),53,7,South,South Central,20,25,0,0,Out,0
1152,52,30.0,Adrian Lui,http://games.crossfit.com/athlete/12351,1,66.0,1153 (9014),9014,4,170.0,2869 (260),1314 (342),2327 (113),1466 (242),1038 (09:54),16,Team Tidal Burlington,Tidal CrossFit Burlington,139.0,423.0,123.0,,0.0,,1260.0,308.65,231.49,470.0,429.9,50.0,1153,2869,260,1314,342,2327,113,1466,242,1038,594,12351,61 (438),61,438,124 (260),124,124 (260),124,124 (260),124,124 (260),124,4,East,Canada East,20,24,0,0,Out,0
1153,53,35.0,Dan Finck,http://games.crossfit.com/athlete/9042,1,70.0,1154 (9016),9016,17,195.0,2058 (267),787 (344),2085 (114),2054 (234),2032 (10:31),16,NoCoast CrossFit,NoCoast CrossFit,144.0,458.0,115.0,1004.0,420.0,65.0,,315.0,245.0,455.0,415.0,59.0,1154,2058,267,787,344,2085,114,2054,234,2032,631,9042,34 (327),34,327,73 (267),73,73 (267),73,73 (267),73,73 (267),73,7,South,South West,20,24,0,0,Out,0
1154,54,28.0,Derek Bishop,http://games.crossfit.com/athlete/113190,1,,1155 (9024),9024,15,209.0,1294 (274),3035 (339),3039 (110),847 (250),809 (09:43),16,The Crossfit Squad,The CrossFit Squad,,,,,,,,,,,,,1155,1294,274,3035,339,3039,110,847,250,809,583,113190,107 (762),107,762,100 (274),100,100 (274),100,100 (274),100,100 (274),100,1,Atlantic,South East,20,26,0,0,Out,0
1155,55,32.0,Ron Harvey,http://games.crossfit.com/athlete/145325,1,70.08,1156 (9029),9029,2,187.0,1772 (270),1352 (342),1927 (114),735 (252),3243 (11:00),16,East West CrossFit,East West CrossFit,152.0,,,,,60.0,,,,462.97,396.83,,1156,1772,270,1352,342,1927,114,735,252,3243,660,145325,19 (163),19,163,28 (270),28,28 (270),28,28 (270),28,28 (270),28,6,Pacific,Asia,10,10,0,0,Out,0
1156,56,26.0,Antonio Barrias,http://games.crossfit.com/athlete/231143,1,66.54,1157 (9040),9040,2,174.16,2869 (260),771 (344),2709 (111),1106 (246),1585 (10:17),16,,CrossFit Cotai,157.0,,,,,,,308.65,255.74,485.02,473.99,61.0,1157,2869,260,771,344,2709,111,1106,246,1585,617,231143,18 (144),18,144,46 (260),46,46 (260),46,46 (260),46,46 (260),46,6,Pacific,Asia,10,10,0,0,Out,0
1157,57,21.0,Chase Sailer,http://games.crossfit.com/athlete/482618,1,72.0,1158 (9048),9048,10,210.0,1372 (273),2789 (339),1391 (116),1828 (237),1668 (10:20),16,,Barbell Monkey CrossFit,,,,,,,,315.0,235.0,565.0,485.0,,1158,1372,273,2789,339,1391,116,1828,237,1668,620,482618,100 (804),100,804,124 (273),124,124 (273),124,124 (273),124,124 (273),124,3,Central,North Central,20,21,0,0,Out,0
1158,58,25.0,Chase Davis,http://games.crossfit.com/athlete/95525,1,68.0,1159 (9058),9058,10,170.0,546 (291),745 (344),680 (121),6265 (207),822 (09:44),16,,,,,,,,,1231.0,305.0,240.0,475.0,465.0,,1159,546,291,745,344,680,121,6265,207,822,584,95525,102 (808),102,808,58 (291),58,58 (291),58,58 (291),58,58 (291),58,3,Central,North Central,20,21,0,0,Out,0
1159,59,25.0,Dean Linder-Leighton,http://games.crossfit.com/athlete/8690,1,68.9,1160 (9059),9059,3,189.6,1372 (273),533 (346),6953 (102),178 (269),23 (08:08),16,Team CrossFit Superbox,CrossFit Superbox,132.0,,88.0,,520.0,55.0,1170.0,341.72,297.62,551.15,440.92,75.0,1160,1372,273,533,346,6953,102,178,269,23,488,8690,89 (591),89,591,91 (273),91,91 (273),91,91 (273),91,91 (273),91,6,Pacific,Australia,30,31,0,0,Out,0
1160,60,29.0,Jordan Finlayson,http://games.crossfit.com/athlete/110698,1,68.0,1161 (9066),9066,9,183.0,2760 (261),1036 (343),1401 (115),2618 (228),1251 (10:03),16,Iron Forged CrossFit,Iron Forged CrossFit,155.0,465.0,90.0,,,59.0,1260.0,320.0,255.0,440.0,420.0,45.0,1161,2760,261,1036,343,1401,115,2618,228,1251,603,110698,81 (655),81,655,206 (261),206,206 (261),206,206 (261),206,206 (261),206,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1161,61,29.0,Shane Williams,http://games.crossfit.com/athlete/102200,1,71.65,1162 (9075),9075,7,185.0,1294 (274),2036 (340),2289 (114),2968 (223),488 (09:22),16,Crossfit Chester Minions,CrossFit Chester,138.0,438.0,90.0,1120.0,456.0,63.0,1203.0,308.65,242.51,485.02,396.83,51.0,1162,1294,274,2036,340,2289,114,2968,223,488,562,102200,145 (1263),145,1263,218 (274),218,218 (274),218,218 (274),218,218 (274),218,5,Meridian,Europe,30,32,0,0,Out,0
1162,62,23.0,Jackson McBride,http://games.crossfit.com/athlete/328511,1,60.0,1163 (9084),9084,14,185.0,604 (290),975 (343),2568 (112),3441 (219),1496 (10:14),16,Contender CrossFit,Contender CrossFit,176.0,,,,402.0,72.0,,275.0,225.0,475.0,375.0,,1163,604,290,975,343,2568,112,3441,219,1496,614,328511,92 (693),92,693,42 (290),42,42 (290),42,42 (290),42,42 (290),42,7,South,South Central,20,25,0,0,Out,0
1163,63,35.0,Steve Mullen,http://games.crossfit.com/athlete/5300,1,67.0,1164 (9086),9086,15,177.0,2271 (265),2571 (339),1317 (116),715 (253),2212 (10:36),16,CrossFit Bound,CrossFit Bound,146.0,458.0,125.0,1123.0,397.0,58.0,1230.0,295.0,240.0,525.0,450.0,66.0,1164,2271,265,2571,339,1317,116,715,253,2212,636,5300,106 (747),106,747,169 (265),169,169 (265),169,169 (265),169,169 (265),169,1,Atlantic,South East,20,26,0,0,Out,0
1164,64,23.0,Tim Kousoulas,http://games.crossfit.com/athlete/252529,1,71.0,1165 (9090),9090,4,180.0,2760 (261),1895 (340),820 (119),1629 (240),1986 (10:30),16,Tidal CrossFit York Mills,Tidal CrossFit York Mills,134.0,447.0,112.0,,,,,295.0,215.0,,,,1165,2760,261,1895,340,820,119,1629,240,1986,630,252529,67 (461),67,461,121 (261),121,121 (261),121,121 (261),121,121 (261),121,4,East,Canada East,20,24,0,0,Out,0
1165,65,26.0,Antonio Reyes,http://games.crossfit.com/athlete/7333,1,67.0,1166 (9109),9109,14,165.0,285 (299),2382 (339),1544 (115),4543 (213),355 (09:11),16,Contender CrossFit,Contender CrossFit,133.0,396.0,106.0,841.0,468.0,52.0,1057.0,280.0,210.0,510.0,385.0,70.0,1166,285,299,2382,339,1544,115,4543,213,355,551,7333,94 (695),94,695,19 (299),19,19 (299),19,19 (299),19,19 (299),19,7,South,South Central,20,25,0,0,Out,0
1166,66,22.0,John Finn III,http://games.crossfit.com/athlete/237396,1,74.0,1167 (9124),9124,6,215.0,996 (280),1198 (342),2623 (112),2909 (224),1398 (10:10),16,Stay Strong CrossFit,Stay Strong CrossFit,,,,,,,,,,,,,1167,996,280,1198,342,2623,112,2909,224,1398,610,237396,73 (570),73,570,68 (280),68,68 (280),68,68 (280),68,68 (280),68,3,Central,Central East,20,27,0,0,Out,0
1167,67,27.0,Dale Meitzler,http://games.crossfit.com/athlete/221448,1,69.0,1168 (9134),9134,14,195.0,422 (295),4765 (261),1769 (114),927 (249),1251 (10:03),16,Bandit CrossFit,Bandit CrossFit,,,,,,,,320.0,260.0,500.0,460.0,,1168,422,295,4765,261,1769,114,927,249,1251,603,221448,90 (682),90,682,28 (295),28,28 (295),28,28 (295),28,28 (295),28,7,South,South Central,20,25,0,0,Out,0
1168,68,22.0,Peter Galloup,http://games.crossfit.com/athlete/78252,1,72.0,1168 (9134),9134,6,190.0,1617 (272),1042 (343),4184 (106),523 (257),1768 (10:23),16,8th Day Gym,8th Day CrossFit,,,,,,,,,,,,,1168,1617,272,1042,343,4184,106,523,257,1768,623,78252,77 (603),77,603,110 (272),110,110 (272),110,110 (272),110,110 (272),110,3,Central,Central East,20,27,0,0,Out,0
1169,69,30.0,Matt Gutierrez,http://games.crossfit.com/athlete/40161,1,74.0,1170 (9139),9139,9,205.0,2449 (264),2970 (339),1444 (115),921 (249),1355 (10:08),16,CrossFit Murphy,CrossFit Murphy,160.0,485.0,108.0,1081.0,416.0,,,285.0,225.0,460.0,365.0,52.0,1170,2449,264,2970,339,1444,115,921,249,1355,608,40161,79 (646),79,646,189 (264),189,189 (264),189,189 (264),189,189 (264),189,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1170,70,28.0,Fayez Rabadi,http://games.crossfit.com/athlete/336705,1,,1171 (9140),9140,14,197.0,1372 (273),2913 (339),407 (125),1818 (237),2630 (10:46),16,CrossFit Strong,CrossFit Strong,,,,,,,,,,,,,1171,1372,273,2913,339,407,125,1818,237,2630,646,336705,88 (671),88,671,101 (273),101,101 (273),101,101 (273),101,101 (273),101,7,South,South Central,20,25,0,0,Out,0
1171,71,28.0,John Birkmeier,http://games.crossfit.com/athlete/264097,1,71.0,1172 (9145),9145,17,180.0,3303 (259),833 (344),2198 (114),779 (251),2032 (10:31),16,CrossFit Omnia,CrossFit Omnia,,,,,0.0,,,326.0,247.0,440.0,380.0,,1172,3303,259,833,344,2198,114,779,251,2032,631,264097,36 (341),36,341,123 (259),123,123 (259),123,123 (259),123,123 (259),123,7,South,South West,20,24,0,0,Out,0
1172,72,27.0,Sanna Dino,http://games.crossfit.com/athlete/351759,1,66.93,1173 (9156),9156,7,170.0,896 (285),3531 (263),3336 (109),1246 (244),147 (08:45),16,CrossFit Lyon,CrossFit Lyon,,,,,,58.0,1156.0,264.55,213.85,418.88,341.72,,1173,896,285,3531,263,3336,109,1246,244,147,525,351759,139 (1235),139,1235,145 (285),145,145 (285),145,145 (285),145,145 (285),145,5,Meridian,Europe,30,32,0,0,Out,0
1173,73,28.0,Anthony Silvers,http://games.crossfit.com/athlete/249854,1,72.0,1174 (9173),9173,9,214.0,2271 (265),895 (344),2144 (114),1504 (241),2359 (10:40),16,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1174,2271,265,895,344,2144,114,1504,241,2359,640,249854,76 (641),76,641,174 (265),174,174 (265),174,174 (265),174,174 (265),174,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1174,74,30.0,Dennis Hildebrandt,http://games.crossfit.com/athlete/240232,1,68.9,1175 (9174),9174,7,194.01,944 (283),1291 (342),3491 (108),2533 (229),915 (09:49),16,,CrossFit Assault,131.0,,124.0,1094.0,,,,326.28,249.12,462.97,451.95,,1175,944,283,1291,342,3491,108,2533,229,915,589,240232,144 (1262),144,1262,154 (283),154,154 (283),154,154 (283),154,154 (283),154,5,Meridian,Europe,30,32,0,0,Out,0
1175,75,23.0,Samuel Kortes,http://games.crossfit.com/athlete/257325,1,65.0,1176 (9188),9188,10,147.0,13 (329),1839 (340),2623 (112),2829 (226),1884 (10:27),16,CrossFit Greendale,CrossFit Greendale,146.0,,145.0,,386.0,64.0,,275.0,230.0,425.0,400.0,,1176,13,329,1839,340,2623,112,2829,226,1884,627,257325,106 (829),106,829,4 (329),4,4 (329),4,4 (329),4,4 (329),4,3,Central,North Central,20,21,0,0,Out,0
1176,76,26.0,Robbie Heuer,http://games.crossfit.com/athlete/226694,1,72.83,1177 (9194),9194,1,185.0,2449 (264),2871 (339),1155 (116),897 (249),1822 (10:25),16,,CrossFit Resuelto,167.0,500.0,142.0,,,,,275.58,209.44,529.11,,45.0,1177,2449,264,2871,339,1155,116,897,249,1822,625,226694,29 (208),29,208,51 (264),51,51 (264),51,51 (264),51,51 (264),51,5,Meridian,Africa,10,11,0,0,Out,0
1177,77,36.0,Jason Leydon,http://games.crossfit.com/athlete/11993,1,73.0,1178 (9199),9199,11,210.0,1682 (271),1835 (340),1869 (114),2520 (229),1293 (10:05),16,CrossFit Milford Black,CrossFit Milford,145.0,419.0,,,455.0,53.0,,255.0,195.0,480.0,355.0,53.0,1178,1682,271,1835,340,1869,114,2520,229,1293,605,11993,119 (881),119,881,163 (271),163,163 (271),163,163 (271),163,163 (271),163,4,East,North East,20,20,0,0,Out,0
1178,78,24.0,Thomas Vity,http://games.crossfit.com/athlete/460818,1,70.08,1179 (9210),9210,15,183.0,2449 (264),1527 (341),1869 (114),2510 (229),855 (09:46),16,,Green Light CrossFit,142.0,,138.0,,,,1243.0,295.0,245.0,475.0,405.0,,1179,2449,264,1527,341,1869,114,2510,229,855,586,460818,112 (798),112,798,189 (264),189,189 (264),189,189 (264),189,189 (264),189,1,Atlantic,South East,20,26,0,0,Out,0
1179,79,27.0,Vince LaLonde,http://games.crossfit.com/athlete/144681,1,70.0,1180 (9212),9212,15,188.0,2651 (262),1757 (341),1666 (115),1187 (245),1951 (10:29),16,The Crossfit Squad,The CrossFit Squad,156.0,,112.0,,,52.0,,330.0,245.0,,,,1180,2651,262,1757,341,1666,115,1187,245,1951,629,144681,107 (762),107,762,205 (262),205,205 (262),205,205 (262),205,205 (262),205,1,Atlantic,South East,20,26,0,0,Out,0
1180,80,31.0,Peter Hellberg,http://games.crossfit.com/athlete/11539,1,75.0,1181 (9223),9223,9,234.0,944 (283),1601 (341),1666 (115),2138 (233),2874 (10:52),16,CrossFit Royalty,CrossFit Royalty,,,,,,,,,,,,,1181,944,283,1601,341,1666,115,2138,233,2874,652,11539,73 (624),73,624,65 (283),65,65 (283),65,65 (283),65,65 (283),65,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1181,81,25.0,Stephen Wallace,http://games.crossfit.com/athlete/111181,1,70.0,1182 (9226),9226,10,210.0,2058 (267),431 (347),3013 (110),940 (249),2784 (10:50),16,,Heavy Metal CrossFit,1058.0,1058.0,1058.0,1058.0,,62.0,,1738.0,1738.0,0.0,0.0,51.0,1182,2058,267,431,347,3013,110,940,249,2784,650,111181,102 (808),102,808,175 (267),175,175 (267),175,175 (267),175,175 (267),175,3,Central,North Central,20,21,0,0,Out,0
1182,82,25.0,David Wiggin,http://games.crossfit.com/athlete/93888,1,70.08,1182 (9226),9226,3,196.0,2449 (264),707 (344),2334 (113),1750 (238),1986 (10:30),16,Reebok CrossFit Canterbury,Reebok CrossFit Canterbury,140.0,,123.0,,415.0,55.0,1087.0,313.06,253.53,511.47,440.92,65.0,1182,2449,264,707,344,2334,113,1750,238,1986,630,93888,90 (596),90,596,149 (264),149,149 (264),149,149 (264),149,149 (264),149,6,Pacific,Australia,30,31,0,0,Out,0
1183,83,35.0,Tim VanDeusen,http://games.crossfit.com/athlete/5458,1,66.0,1184 (9229),9229,6,168.0,1187 (276),1397 (342),585 (122),2965 (224),3095 (10:57),16,Plymouth Crossfit,CrossFit Plymouth MI,141.0,,100.0,,0.0,,,320.0,245.0,515.0,435.0,58.0,1184,1187,276,1397,342,585,122,2965,224,3095,657,5458,76 (599),76,599,85 (276),85,85 (276),85,85 (276),85,85 (276),85,3,Central,Central East,20,27,0,0,Out,0
1184,84,24.0,Markus Tobiassen,http://games.crossfit.com/athlete/270119,1,70.47,1185 (9230),9230,7,187.0,1057 (278),1314 (342),4868 (104),1095 (246),896 (09:48),16,CrossFit Arendal,CrossFit Arendal,,,,,0.0,,,291.01,231.49,462.97,396.83,0.0,1185,1057,278,1314,342,4868,104,1095,246,896,588,270119,146 (1271),146,1271,176 (278),176,176 (278),176,176 (278),176,176 (278),176,5,Meridian,Europe,30,32,0,0,Out,0
1185,85,25.0,Jake Frye,http://games.crossfit.com/athlete/270353,1,71.0,1186 (9232),9232,6,175.0,1682 (271),2390 (339),2380 (113),2425 (230),355 (09:11),16,CrossFit 43123,CrossFit 43123,139.0,438.0,118.0,,287.0,,989.0,285.0,225.0,455.0,355.0,48.0,1186,1682,271,2390,339,2380,113,2425,230,355,551,270353,75 (597),75,597,114 (271),114,114 (271),114,114 (271),114,114 (271),114,3,Central,Central East,20,27,0,0,Out,0
1186,86,25.0,Stephane Ossanga,http://games.crossfit.com/athlete/506826,1,69.69,1187 (9237),9237,7,193.0,1617 (272),2970 (339),301 (127),218 (267),4131 (11:19),16,,,135.0,,92.0,,,60.0,1090.0,313.06,244.71,551.15,440.92,65.0,1187,1617,272,2970,339,301,127,218,267,4131,679,506826,160 (1395),160,1395,276 (272),276,276 (272),276,276 (272),276,276 (272),276,5,Meridian,Europe,30,32,0,0,Out,0
1187,87,23.0,Nick Fuentes,http://games.crossfit.com/athlete/101320,1,70.87,1188 (9241),9241,3,183.0,546 (291),1944 (340),3856 (107),1885 (236),1010 (09:53),16,,CrossFit Chatswood,187.0,,170.0,,,,1200.0,288.81,235.89,429.9,341.72,,1188,546,291,1944,340,3856,107,1885,236,1010,593,101320,87 (584),87,584,38 (291),38,38 (291),38,38 (291),38,38 (291),38,6,Pacific,Australia,30,31,0,0,Out,0
1188,88,26.0,Nick Rees,http://games.crossfit.com/athlete/91067,1,72.0,1189 (9246),9246,14,210.0,1372 (273),2185 (340),2251 (114),984 (248),2454 (10:42),16,Ragin CrossFit,Ragin' CrossFit,165.0,483.0,99.0,1618.0,370.0,,1432.0,320.0,250.0,525.0,420.0,40.0,1189,1372,273,2185,340,2251,114,984,248,2454,642,91067,96 (701),96,701,101 (273),101,101 (273),101,101 (273),101,101 (273),101,7,South,South Central,20,25,0,0,Out,0
1189,89,32.0,Martin Pedreira,http://games.crossfit.com/athlete/35244,1,70.0,1190 (9255),9255,16,198.0,389 (296),3989 (262),1361 (116),366 (262),3150 (10:58),16,CrossFit Forest,CrossFit Forest,,,,,,,,,,,,,1190,389,296,3989,262,1361,116,366,262,3150,658,35244,73 (512),73,512,22 (296),22,22 (296),22,22 (296),22,22 (296),22,2,California,SoCal,20,24,0,0,Out,0
1190,90,21.0,Joao Ferreira,http://games.crossfit.com/athlete/233855,1,67.32,1191 (9260),9260,7,174.16,1025 (279),1842 (340),434 (124),4509 (213),1450 (10:12),16,,CrossFit Coimbra,,480.0,,,,,,286.6,222.67,469.58,385.81,,1191,1025,279,1842,340,434,124,4509,213,1450,612,233855,147 (1303),147,1303,170 (279),170,170 (279),170,170 (279),170,170 (279),170,5,Meridian,Europe,30,32,0,0,Out,0
1191,91,17.0,Carlos Cantu,http://games.crossfit.com/athlete/460459,1,,1192 (9270),9270,8,185.0,1372 (273),2358 (340),2301 (113),1988 (235),1251 (10:03),16,,,143.0,,130.0,,386.0,,1134.0,305.0,235.0,455.0,410.0,50.0,1192,1372,273,2358,340,2301,113,1988,235,1251,603,460459,29 (308),29,308,40 (273),40,40 (273),40,40 (273),40,40 (273),40,7,South,LatAm,10,14,0,0,Out,0
1192,92,33.0,Paco Bravo,http://games.crossfit.com/athlete/730729,1,69.69,1193 (9273),9273,7,178.57,546 (291),1811 (341),954 (118),1118 (246),4844 (11:32),16,,Indian CrossFit,154.0,,,,,,,293.21,238.1,462.97,385.81,,1193,546,291,1811,341,954,118,1118,246,4844,692,730729,152 (1355),152,1355,85 (291),85,85 (291),85,85 (291),85,85 (291),85,5,Meridian,Europe,30,32,0,0,Out,0
1193,93,28.0,Benjamin Kuebel,http://games.crossfit.com/athlete/188280,1,71.0,1194 (9275),9275,10,,4344 (247),222 (424),1254 (116),1096 (246),2359 (10:40),16,OC3 Black,CrossFit OC3,,,,,,,,335.0,265.0,515.0,445.0,,1194,4344,247,222,424,1254,116,1096,246,2359,640,188280,101 (806),101,806,368 (247),368,368 (247),368,368 (247),368,368 (247),368,3,Central,North Central,20,21,0,0,Out,0
1194,94,29.0,Josh Wheeler,http://games.crossfit.com/athlete/310815,1,70.0,1195 (9287),9287,10,195.0,4344 (247),1588 (341),321 (127),959 (248),2075 (10:32),16,CrossFit Midpoint,CrossFit Midpoint,150.0,,,,,,,285.0,240.0,475.0,375.0,50.0,1195,4344,247,1588,341,321,127,959,248,2075,632,310815,105 (825),105,825,368 (247),368,368 (247),368,368 (247),368,368 (247),368,3,Central,North Central,20,21,0,0,Out,0
1195,95,30.0,Brian Bodtker,http://games.crossfit.com/athlete/735531,1,69.0,1196 (9305),9305,13,195.0,944 (283),1534 (341),2517 (112),2324 (231),1986 (10:30),16,CrossFit Reflexion,CrossFit Reflexion,,,,,,,,,,,,,1196,944,283,1534,341,2517,112,2324,231,1986,630,735531,54 (393),54,393,36 (283),36,36 (283),36,36 (283),36,36 (283),36,8,West,North West,20,25,0,0,Out,0
