,Unnamed: 0,Unnamed: 0.1,Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
630,32,32,Daniel Hershey,http://games.crossfit.com/athlete/2615,33 (357),2012,357.0,33,1,14,2012_14,CUT,,nan,
631,33,33,Austin Stack,http://games.crossfit.com/athlete/31873,34 (353),2012,353.0,34,1,14,2012_14,CUT,,nan,
632,34,34,Rob Forte,http://games.crossfit.com/athlete/7285,35 (345),2012,345.0,35,1,14,2012_14,CUT,,nan,
633,35,35,David Levey,http://games.crossfit.com/athlete/8743,36 (323),2012,323.0,36,1,14,2012_14,CUT,,nan,
634,36,36,Kevin Simons,http://games.crossfit.com/athlete/42206,37 (297),2012,297.0,37,1,14,2012_14,CUT,,nan,
635,37,37,Jason Hoggan,http://games.crossfit.com/athlete/5718,38 (284),2012,284.0,38,1,14,2012_14,CUT,,nan,
636,38,38,Matthew Lefave,http://games.crossfit.com/athlete/18006,39 (257),2012,257.0,39,1,14,2012_14,CUT,,nan,
637,39,39,Jeremy Meredith,http://games.crossfit.com/athlete/5296,40 (247),2012,247.0,40,1,14,2012_14,CUT,,nan,
638,40,40,Brandon Swan,http://games.crossfit.com/athlete/7314,41 (242),2012,242.0,41,1,14,2012_14,CUT,,nan,
639,41,41,Brandon Phillips,http://games.crossfit.com/athlete/8067,42 (233),2012,233.0,42,1,14,2012_14,CUT,,nan,
640,42,42,Bryan Diaz,http://games.crossfit.com/athlete/20717,43 (199),2012,199.0,43,1,14,2012_14,CUT,,nan,
641,43,43,Yurii Hanson,http://games.crossfit.com/athlete/24538,44 (192),2012,192.0,44,1,14,2012_14,CUT,,nan,
642,44,44,Brian Quinlan,http://games.crossfit.com/athlete/3008,45 (166),2012,166.0,45,1,14,2012_14,CUT,,nan,
643,45,45,Orlando Trejo,http://games.crossfit.com/athlete/42803,46 (),2012,,46,1,14,2012_14,WD,,nan,
644,0,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (1089),2012,1089.0,1,1,15,2012_15,5,80.0,00:02:58.800,178.8
645,1,1,Matt Chan,http://games.crossfit.com/athlete/17703,2 (975),2012,975.0,2,1,15,2012_15,10,67.0,00:03:40.400,220.4
646,2,2,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,3 (930),2012,930.0,3,1,15,2012_15,2,95.0,00:02:44.700,164.7
647,3,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (892),2012,892.0,4,1,15,2012_15,1,100.0,00:02:41.200,161.2
648,4,4,Jason Khalipa,http://games.crossfit.com/athlete/12485,5 (885),2012,885.0,5,1,15,2012_15,4,85.0,00:02:55,175.0
649,5,5,Dan Bailey,http://games.crossfit.com/athlete/47661,6 (860),2012,860.0,6,1,15,2012_15,3,90.0,00:02:54,174.0
650,6,6,Marcus Hendren,http://games.crossfit.com/athlete/16421,7 (846),2012,846.0,7,1,15,2012_15,7,73.0,00:03:11,191.0
651,7,7,Austin Malleolo,http://games.crossfit.com/athlete/10169,8 (840),2012,840.0,8,1,15,2012_15,9,69.0,00:03:29,209.0
652,8,8,Chad Mackay,http://games.crossfit.com/athlete/51041,9 (829),2012,829.0,9,1,15,2012_15,12,63.0,00:04:47.500,287.5
653,9,9,Graham Holmberg,http://games.crossfit.com/athlete/11451,10 (813),2012,813.0,10,1,15,2012_15,6,75.0,00:03:00.700,180.7
654,10,10,Ben Smith,http://games.crossfit.com/athlete/43761,11 (808),2012,808.0,11,1,15,2012_15,8,71.0,00:03:24,204.0
655,11,11,Nate Schrader,http://games.crossfit.com/athlete/53314,12 (801),2012,801.0,12,1,15,2012_15,11,65.0,00:04:02.600,242.6
656,12,12,Spencer Hendel,http://games.crossfit.com/athlete/50866,13 (735),2012,735.0,13,1,15,2012_15,CUT,,nan,
657,13,13,Daniel Tyminski,http://games.crossfit.com/athlete/5284,14 (701),2012,701.0,14,1,15,2012_15,CUT,,nan,
658,14,14,Lucas Parker,http://games.crossfit.com/athlete/38209,15 (685),2012,685.0,15,1,15,2012_15,CUT,,nan,
659,15,15,Patrick Burke,http://games.crossfit.com/athlete/15617,16 (608),2012,608.0,16,1,15,2012_15,CUT,,nan,
660,16,16,Kenneth Leverich,http://games.crossfit.com/athlete/21343,17 (604),2012,604.0,17,1,15,2012_15,CUT,,nan,
661,17,17,Gabe Subry,http://games.crossfit.com/athlete/8496,18 (604),2012,604.0,18,1,15,2012_15,CUT,,nan,
662,18,18,Chase Daniels,http://games.crossfit.com/athlete/9241,19 (531),2012,531.0,19,1,15,2012_15,CUT,,nan,
663,19,19,Neal Maddox,http://games.crossfit.com/athlete/24156,20 (527),2012,527.0,20,1,15,2012_15,CUT,,nan,
664,20,20,Aja Barto,http://games.crossfit.com/athlete/36154,21 (519),2012,519.0,21,1,15,2012_15,CUT,,nan,
665,21,21,Chris Spealler,http://games.crossfit.com/athlete/27065,22 (495),2012,495.0,22,1,15,2012_15,CUT,,nan,
666,22,22,Jon Pera,http://games.crossfit.com/athlete/31660,23 (495),2012,495.0,23,1,15,2012_15,CUT,,nan,
667,23,23,Númi S. Katrínarson,http://games.crossfit.com/athlete/11391,24 (471),2012,471.0,24,1,15,2012_15,CUT,,nan,
668,24,24,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,25 (421),2012,421.0,25,1,15,2012_15,CUT,,nan,
669,25,25,Justin Allen,http://games.crossfit.com/athlete/1819,26 (397),2012,397.0,26,1,15,2012_15,CUT,,nan,
670,26,26,Joey Warren,http://games.crossfit.com/athlete/11644,27 (396),2012,396.0,27,1,15,2012_15,CUT,,nan,
671,27,27,Phillip Kniep,http://games.crossfit.com/athlete/11826,28 (394),2012,394.0,28,1,15,2012_15,CUT,,nan,
672,28,28,Guido Trinidad,http://games.crossfit.com/athlete/30180,29 (383),2012,383.0,29,1,15,2012_15,CUT,,nan,
673,29,29,Frederik Aegidius,http://games.crossfit.com/athlete/18543,30 (382),2012,382.0,30,1,15,2012_15,CUT,,nan,
674,30,30,Jeremy Kinnick,http://games.crossfit.com/athlete/35012,31 (382),2012,382.0,31,1,15,2012_15,CUT,,nan,
675,31,31,Mikko Aronpää,http://games.crossfit.com/athlete/10822,32 (374),2012,374.0,32,1,15,2012_15,CUT,,nan,
676,32,32,Daniel Hershey,http://games.crossfit.com/athlete/2615,33 (357),2012,357.0,33,1,15,2012_15,CUT,,nan,
677,33,33,Austin Stack,http://games.crossfit.com/athlete/31873,34 (353),2012,353.0,34,1,15,2012_15,CUT,,nan,
678,34,34,Rob Forte,http://games.crossfit.com/athlete/7285,35 (345),2012,345.0,35,1,15,2012_15,CUT,,nan,
679,35,35,David Levey,http://games.crossfit.com/athlete/8743,36 (323),2012,323.0,36,1,15,2012_15,CUT,,nan,
680,36,36,Kevin Simons,http://games.crossfit.com/athlete/42206,37 (297),2012,297.0,37,1,15,2012_15,CUT,,nan,
681,37,37,Jason Hoggan,http://games.crossfit.com/athlete/5718,38 (284),2012,284.0,38,1,15,2012_15,CUT,,nan,
682,38,38,Matthew Lefave,http://games.crossfit.com/athlete/18006,39 (257),2012,257.0,39,1,15,2012_15,CUT,,nan,
683,39,39,Jeremy Meredith,http://games.crossfit.com/athlete/5296,40 (247),2012,247.0,40,1,15,2012_15,CUT,,nan,
684,40,40,Brandon Swan,http://games.crossfit.com/athlete/7314,41 (242),2012,242.0,41,1,15,2012_15,CUT,,nan,
685,41,41,Brandon Phillips,http://games.crossfit.com/athlete/8067,42 (233),2012,233.0,42,1,15,2012_15,CUT,,nan,
686,42,42,Bryan Diaz,http://games.crossfit.com/athlete/20717,43 (199),2012,199.0,43,1,15,2012_15,CUT,,nan,
687,43,43,Yurii Hanson,http://games.crossfit.com/athlete/24538,44 (192),2012,192.0,44,1,15,2012_15,CUT,,nan,
688,44,44,Brian Quinlan,http://games.crossfit.com/athlete/3008,45 (166),2012,166.0,45,1,15,2012_15,CUT,,nan,
689,45,45,Orlando Trejo,http://games.crossfit.com/athlete/42803,46 (),2012,,46,1,15,2012_15,WD,,nan,
690,46,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (962),2013,962.0,1,1,1,2013_01,30,27.0,00:14:02.100,842.1
691,47,1,Jason Khalipa,http://games.crossfit.com/athlete/12485,2 (890),2013,890.0,2,1,1,2013_01,13,61.0,00:12:12.100,732.1
692,48,2,Ben Smith,http://games.crossfit.com/athlete/43761,3 (802),2013,802.0,3,1,1,2013_01,2,95.0,00:10:28.500,628.5
693,49,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (770),2013,770.0,4,1,1,2013_01,11,65.0,00:11:48.600,708.6
694,50,4,Garret Fisher,http://games.crossfit.com/athlete/21292,5 (765),2013,765.0,5,1,1,2013_01,10,67.0,00:11:44.700,704.7
695,51,5,Marcus Hendren,http://games.crossfit.com/athlete/16421,6 (742),2013,742.0,6,1,1,2013_01,37,20.0,00:15:27.700,927.7
696,52,6,Josh Bridges,http://games.crossfit.com/athlete/124483,7 (729),2013,729.0,7,1,1,2013_01,3,90.0,00:10:59.900,659.9
697,53,7,Dan Bailey,http://games.crossfit.com/athlete/47661,8 (667),2013,667.0,8,1,1,2013_01,18,51.0,00:12:48.400,768.4
698,54,8,Neal Maddox,http://games.crossfit.com/athlete/24156,9 (663),2013,663.0,9,1,1,2013_01,36,21.0,00:15:21.400,921.4
699,55,9,ZA Anderson,http://games.crossfit.com/athlete/156719,10 (646),2013,646.0,10,1,1,2013_01,22,43.0,00:13:08.200,788.2
700,56,10,Chad Mackay,http://games.crossfit.com/athlete/51041,11 (645),2013,645.0,11,1,1,2013_01,7,73.0,00:11:14.800,674.8
701,57,11,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,12 (640),2013,640.0,12,1,1,2013_01,28,31.0,00:13:51.900,831.9
702,58,12,Daniel Petro,http://games.crossfit.com/athlete/39754,13 (629),2013,629.0,13,1,1,2013_01,12,63.0,00:11:55.900,715.9
703,59,13,Graham Holmberg,http://games.crossfit.com/athlete/163784,14 (625),2013,625.0,14,1,1,2013_01,25,37.0,00:13:27.300,807.3
704,60,14,Frederik Aegidius,http://games.crossfit.com/athlete/18543,15 (612),2013,612.0,15,1,1,2013_01,34,23.0,00:14:57.500,897.5
705,61,15,Ben Stoneberg,http://games.crossfit.com/athlete/30740,16 (611),2013,611.0,16,1,1,2013_01,15,57.0,00:12:16.800,736.8
706,62,16,Justin Allen,http://games.crossfit.com/athlete/1819,17 (607),2013,607.0,17,1,1,2013_01,26,35.0,00:13:30.300,810.3
707,63,17,Travis Mayer,http://games.crossfit.com/athlete/99039,18 (602),2013,602.0,18,1,1,2013_01,31,26.0,00:14:07.900,847.9
708,64,18,Lucas Parker,http://games.crossfit.com/athlete/38209,19 (595),2013,595.0,19,1,1,2013_01,42,15.0,00:16:36.700,996.7
709,65,19,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,20 (591),2013,591.0,20,1,1,2013_01,20,47.0,00:13:02.500,782.5
710,66,20,Matt Chan,http://games.crossfit.com/athlete/17703,21 (589),2013,589.0,21,1,1,2013_01,4,85.0,00:11:01.300,661.3
711,67,21,Roy Gamboa,http://games.crossfit.com/athlete/103415,22 (584),2013,584.0,22,1,1,2013_01,32,25.0,00:14:09.900,849.9
712,68,22,Tyson Takasaki,http://games.crossfit.com/athlete/53824,23 (573),2013,573.0,23,1,1,2013_01,44,13.0,00:18:55.700,1135.7
713,69,23,Jordan Troyan,http://games.crossfit.com/athlete/4895,24 (572),2013,572.0,24,1,1,2013_01,1,100.0,00:10:06,606.0
714,70,24,Lacee Kovacs,http://games.crossfit.com/athlete/32052,25 (564),2013,564.0,25,1,1,2013_01,38,19.0,00:15:51,951.0
715,71,25,Simon Paquette,http://games.crossfit.com/athlete/19941,26 (561),2013,561.0,26,1,1,2013_01,29,29.0,00:13:59.400,839.4
716,72,26,Aja Barto,http://games.crossfit.com/athlete/145925,27 (552),2013,552.0,27,1,1,2013_01,43,14.0,00:16:46.600,1006.6
717,73,27,Kenneth Leverich,http://games.crossfit.com/athlete/21343,28 (547),2013,547.0,28,1,1,2013_01,5,80.0,00:11:13.100,673.1
718,74,28,Matt Hathcock,http://games.crossfit.com/athlete/4406,29 (540),2013,540.0,29,1,1,2013_01,17,53.0,00:12:47.900,767.9
719,75,29,Mikko Aronpää,http://games.crossfit.com/athlete/10822,30 (495),2013,495.0,30,1,1,2013_01,16,55.0,00:12:31.100,751.1
720,76,30,Bryan Miller,http://games.crossfit.com/athlete/5111,31 (416),2013,416.0,31,1,1,2013_01,9,69.0,00:11:31.400,691.4
721,77,31,David Levey,http://games.crossfit.com/athlete/8743,32 (388),2013,388.0,32,1,1,2013_01,14,59.0,00:12:15.800,735.8
722,78,32,Rob Forte,http://games.crossfit.com/athlete/7285,33 (382),2013,382.0,33,1,1,2013_01,19,49.0,00:13:00.500,780.5
723,79,33,Daniel Tyminski,http://games.crossfit.com/athlete/5284,34 (379),2013,379.0,34,1,1,2013_01,24,39.0,00:13:15.400,795.4
724,80,34,Wes Piatt,http://games.crossfit.com/athlete/5186,35 (376),2013,376.0,35,1,1,2013_01,6,75.0,00:11:13.400,673.4
725,81,35,Alex Nettey,http://games.crossfit.com/athlete/25957,36 (361),2013,361.0,36,1,1,2013_01,46,11.0,00:20:29.400,1229.4
726,82,36,Marcus Filly,http://games.crossfit.com/athlete/13913,37 (361),2013,361.0,37,1,1,2013_01,23,41.0,00:13:14.700,794.7
727,83,37,Gary Helmick,http://games.crossfit.com/athlete/44402,38 (326),2013,326.0,38,1,1,2013_01,40,17.0,00:16:23.800,983.8
728,84,38,Eric Magee,http://games.crossfit.com/athlete/10917,39 (309),2013,309.0,39,1,1,2013_01,41,16.0,00:16:24,984.0
729,85,39,Mike McGoldrick,http://games.crossfit.com/athlete/30018,40 (296),2013,296.0,40,1,1,2013_01,33,24.0,00:14:45,885.0
730,86,40,Austin Malleolo,http://games.crossfit.com/athlete/10169,41 (273),2013,273.0,41,1,1,2013_01,27,33.0,00:13:42.400,822.4
731,87,41,Zachary Forrest,http://games.crossfit.com/athlete/10593,42 (248),2013,248.0,42,1,1,2013_01,21,45.0,00:13:05.900,785.9
732,88,42,Orlando Trejo,http://games.crossfit.com/athlete/42803,43 (220),2013,220.0,43,1,1,2013_01,45,12.0,00:20:20.600,1220.6
733,89,43,Ryan Swobody,http://games.crossfit.com/athlete/8797,44 (182),2013,182.0,44,1,1,2013_01,39,18.0,00:16:15.800,975.8
734,90,44,Brandon Swan,http://games.crossfit.com/athlete/7314,45 (192),2013,192.0,45,1,1,2013_01,8,71.0,00:11:25.900,685.9
735,91,45,Michael Mogard,http://games.crossfit.com/athlete/21658,46 (159),2013,159.0,46,1,1,2013_01,35,22.0,00:15:06.300,906.3
736,92,46,Mikko Salo,http://games.crossfit.com/athlete/151906,---,2013,,---,1,1,2013_01,--,,nan,
737,46,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (962),2013,962.0,1,1,2,2013_02,2,95.0,00:06:34.500,394.5
738,47,1,Jason Khalipa,http://games.crossfit.com/athlete/12485,2 (890),2013,890.0,2,1,2,2013_02,1,100.0,00:06:21.100,381.1
739,48,2,Ben Smith,http://games.crossfit.com/athlete/43761,3 (802),2013,802.0,3,1,2,2013_02,32,25.0,00:06:53.800,413.8
740,49,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (770),2013,770.0,4,1,2,2013_02,11,65.0,00:06:41.700,401.7
741,50,4,Garret Fisher,http://games.crossfit.com/athlete/21292,5 (765),2013,765.0,5,1,2,2013_02,4,85.0,00:06:37.600,397.6
742,51,5,Marcus Hendren,http://games.crossfit.com/athlete/16421,6 (742),2013,742.0,6,1,2,2013_02,10,67.0,00:06:41.500,401.5
743,52,6,Josh Bridges,http://games.crossfit.com/athlete/124483,7 (729),2013,729.0,7,1,2,2013_02,42,15.0,00:07:04.500,424.5
744,53,7,Dan Bailey,http://games.crossfit.com/athlete/47661,8 (667),2013,667.0,8,1,2,2013_02,23,41.0,00:06:47.400,407.4
745,54,8,Neal Maddox,http://games.crossfit.com/athlete/24156,9 (663),2013,663.0,9,1,2,2013_02,31,26.0,00:06:51.400,411.4
746,55,9,ZA Anderson,http://games.crossfit.com/athlete/156719,10 (646),2013,646.0,10,1,2,2013_02,8,71.0,00:06:40.400,400.4
747,56,10,Chad Mackay,http://games.crossfit.com/athlete/51041,11 (645),2013,645.0,11,1,2,2013_02,5,80.0,00:06:39.100,399.1
748,57,11,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,12 (640),2013,640.0,12,1,2,2013_02,7,73.0,00:06:40.200,400.2
749,58,12,Daniel Petro,http://games.crossfit.com/athlete/39754,13 (629),2013,629.0,13,1,2,2013_02,25,37.0,00:06:49.700,409.7
750,59,13,Graham Holmberg,http://games.crossfit.com/athlete/163784,14 (625),2013,625.0,14,1,2,2013_02,24,39.0,00:06:49.400,409.4
751,60,14,Frederik Aegidius,http://games.crossfit.com/athlete/18543,15 (612),2013,612.0,15,1,2,2013_02,9,69.0,00:06:40.900,400.9
752,61,15,Ben Stoneberg,http://games.crossfit.com/athlete/30740,16 (611),2013,611.0,16,1,2,2013_02,38,19.0,00:06:59.500,419.5
753,62,16,Justin Allen,http://games.crossfit.com/athlete/1819,17 (607),2013,607.0,17,1,2,2013_02,6,75.0,00:06:39.700,399.7
754,63,17,Travis Mayer,http://games.crossfit.com/athlete/99039,18 (602),2013,602.0,18,1,2,2013_02,20,47.0,00:06:45.400,405.4
755,64,18,Lucas Parker,http://games.crossfit.com/athlete/38209,19 (595),2013,595.0,19,1,2,2013_02,36,21.0,00:06:58.800,418.8
756,65,19,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,20 (591),2013,591.0,20,1,2,2013_02,33,24.0,00:06:55.700,415.7
757,66,20,Matt Chan,http://games.crossfit.com/athlete/17703,21 (589),2013,589.0,21,1,2,2013_02,15,57.0,00:06:42.700,402.7
758,67,21,Roy Gamboa,http://games.crossfit.com/athlete/103415,22 (584),2013,584.0,22,1,2,2013_02,28,31.0,00:06:50.400,410.4
759,68,22,Tyson Takasaki,http://games.crossfit.com/athlete/53824,23 (573),2013,573.0,23,1,2,2013_02,25,37.0,00:06:49.700,409.7
760,69,23,Jordan Troyan,http://games.crossfit.com/athlete/4895,24 (572),2013,572.0,24,1,2,2013_02,30,27.0,00:06:50.900,410.9
761,70,24,Lacee Kovacs,http://games.crossfit.com/athlete/32052,25 (564),2013,564.0,25,1,2,2013_02,27,33.0,00:06:50.200,410.2
762,71,25,Simon Paquette,http://games.crossfit.com/athlete/19941,26 (561),2013,561.0,26,1,2,2013_02,3,90.0,00:06:35.900,395.9
763,72,26,Aja Barto,http://games.crossfit.com/athlete/145925,27 (552),2013,552.0,27,1,2,2013_02,37,20.0,00:06:59,419.0
764,73,27,Kenneth Leverich,http://games.crossfit.com/athlete/21343,28 (547),2013,547.0,28,1,2,2013_02,40,17.0,00:07:00.500,420.5
765,74,28,Matt Hathcock,http://games.crossfit.com/athlete/4406,29 (540),2013,540.0,29,1,2,2013_02,16,55.0,00:06:42.900,402.9
766,75,29,Mikko Aronpää,http://games.crossfit.com/athlete/10822,30 (495),2013,495.0,30,1,2,2013_02,14,59.0,00:06:42.600,402.6
767,76,30,Bryan Miller,http://games.crossfit.com/athlete/5111,31 (416),2013,416.0,31,1,2,2013_02,21,45.0,00:06:46.200,406.2
768,77,31,David Levey,http://games.crossfit.com/athlete/8743,32 (388),2013,388.0,32,1,2,2013_02,12,63.0,00:06:42.200,402.2
769,78,32,Rob Forte,http://games.crossfit.com/athlete/7285,33 (382),2013,382.0,33,1,2,2013_02,39,18.0,00:06:59.600,419.6
770,79,33,Daniel Tyminski,http://games.crossfit.com/athlete/5284,34 (379),2013,379.0,34,1,2,2013_02,19,49.0,00:06:44,404.0
771,80,34,Wes Piatt,http://games.crossfit.com/athlete/5186,35 (376),2013,376.0,35,1,2,2013_02,44,13.0,00:07:08.800,428.8
772,81,35,Alex Nettey,http://games.crossfit.com/athlete/25957,36 (361),2013,361.0,36,1,2,2013_02,13,61.0,00:06:42.500,402.5
773,82,36,Marcus Filly,http://games.crossfit.com/athlete/13913,37 (361),2013,361.0,37,1,2,2013_02,18,51.0,00:06:43.100,403.1
774,83,37,Gary Helmick,http://games.crossfit.com/athlete/44402,38 (326),2013,326.0,38,1,2,2013_02,34,23.0,00:06:55.800,415.8
775,84,38,Eric Magee,http://games.crossfit.com/athlete/10917,39 (309),2013,309.0,39,1,2,2013_02,22,43.0,00:06:46.400,406.4
776,85,39,Mike McGoldrick,http://games.crossfit.com/athlete/30018,40 (296),2013,296.0,40,1,2,2013_02,16,55.0,00:06:42.900,402.9
777,86,40,Austin Malleolo,http://games.crossfit.com/athlete/10169,41 (273),2013,273.0,41,1,2,2013_02,35,22.0,00:06:58.100,418.1
778,87,41,Zachary Forrest,http://games.crossfit.com/athlete/10593,42 (248),2013,248.0,42,1,2,2013_02,45,12.0,00:07:10.300,430.3
779,88,42,Orlando Trejo,http://games.crossfit.com/athlete/42803,43 (220),2013,220.0,43,1,2,2013_02,46,11.0,00:07:35.600,455.6
780,89,43,Ryan Swobody,http://games.crossfit.com/athlete/8797,44 (182),2013,182.0,44,1,2,2013_02,43,14.0,00:07:08.100,428.1
781,90,44,Brandon Swan,http://games.crossfit.com/athlete/7314,45 (192),2013,192.0,45,1,2,2013_02,29,29.0,00:06:50.700,410.7
782,91,45,Michael Mogard,http://games.crossfit.com/athlete/21658,46 (159),2013,159.0,46,1,2,2013_02,41,16.0,00:07:01.300,421.3
783,92,46,Mikko Salo,http://games.crossfit.com/athlete/151906,---,2013,,---,1,2,2013_02,--,,nan,
784,46,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (962),2013,962.0,1,1,3,2013_03,6,75.0,00:20:14.900,1214.9
785,47,1,Jason Khalipa,http://games.crossfit.com/athlete/12485,2 (890),2013,890.0,2,1,3,2013_03,1,100.0,00:18:02.300,1082.3
786,48,2,Ben Smith,http://games.crossfit.com/athlete/43761,3 (802),2013,802.0,3,1,3,2013_03,23,41.0,01:23:35,5015.0
787,49,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (770),2013,770.0,4,1,3,2013_03,16,55.0,00:22:00.200,1320.2
788,50,4,Garret Fisher,http://games.crossfit.com/athlete/21292,5 (765),2013,765.0,5,1,3,2013_03,9,69.0,00:20:22.500,1222.5
789,51,5,Marcus Hendren,http://games.crossfit.com/athlete/16421,6 (742),2013,742.0,6,1,3,2013_03,24,39.0,00:23:37.600,1417.6
790,52,6,Josh Bridges,http://games.crossfit.com/athlete/124483,7 (729),2013,729.0,7,1,3,2013_03,17,53.0,00:22:18.600,1338.6
791,53,7,Dan Bailey,http://games.crossfit.com/athlete/47661,8 (667),2013,667.0,8,1,3,2013_03,43,14.0,00:27:58.400,1678.4
792,54,8,Neal Maddox,http://games.crossfit.com/athlete/24156,9 (663),2013,663.0,9,1,3,2013_03,2,95.0,00:19:25.900,1165.9
793,55,9,ZA Anderson,http://games.crossfit.com/athlete/156719,10 (646),2013,646.0,10,1,3,2013_03,7,73.0,00:20:16.300,1216.3
794,56,10,Chad Mackay,http://games.crossfit.com/athlete/51041,11 (645),2013,645.0,11,1,3,2013_03,11,65.0,00:20:44.400,1244.4
795,57,11,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,12 (640),2013,640.0,12,1,3,2013_03,19,49.0,00:22:54.700,1374.7
796,58,12,Daniel Petro,http://games.crossfit.com/athlete/39754,13 (629),2013,629.0,13,1,3,2013_03,45,12.0,00:33:37.500,2017.5
797,59,13,Graham Holmberg,http://games.crossfit.com/athlete/163784,14 (625),2013,625.0,14,1,3,2013_03,22,43.0,01:23:21,5001.0
798,60,14,Frederik Aegidius,http://games.crossfit.com/athlete/18543,15 (612),2013,612.0,15,1,3,2013_03,15,57.0,00:21:07.100,1267.1
799,61,15,Ben Stoneberg,http://games.crossfit.com/athlete/30740,16 (611),2013,611.0,16,1,3,2013_03,14,59.0,00:21:04.100,1264.1
800,62,16,Justin Allen,http://games.crossfit.com/athlete/1819,17 (607),2013,607.0,17,1,3,2013_03,3,90.0,00:19:39.700,1179.7
801,63,17,Travis Mayer,http://games.crossfit.com/athlete/99039,18 (602),2013,602.0,18,1,3,2013_03,10,67.0,00:20:30.800,1230.8
802,64,18,Lucas Parker,http://games.crossfit.com/athlete/38209,19 (595),2013,595.0,19,1,3,2013_03,46,11.0,00:38:48.700,2328.7
803,65,19,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,20 (591),2013,591.0,20,1,3,2013_03,36,21.0,00:25:19.200,1519.2
804,66,20,Matt Chan,http://games.crossfit.com/athlete/17703,21 (589),2013,589.0,21,1,3,2013_03,30,27.0,00:24:20.500,1460.5
805,67,21,Roy Gamboa,http://games.crossfit.com/athlete/103415,22 (584),2013,584.0,22,1,3,2013_03,5,80.0,00:20:09.900,1209.9
806,68,22,Tyson Takasaki,http://games.crossfit.com/athlete/53824,23 (573),2013,573.0,23,1,3,2013_03,21,45.0,00:23:14.600,1394.6
807,69,23,Jordan Troyan,http://games.crossfit.com/athlete/4895,24 (572),2013,572.0,24,1,3,2013_03,26,35.0,00:23:40.300,1420.3
808,70,24,Lacee Kovacs,http://games.crossfit.com/athlete/32052,25 (564),2013,564.0,25,1,3,2013_03,13,61.0,00:20:56.800,1256.8
809,71,25,Simon Paquette,http://games.crossfit.com/athlete/19941,26 (561),2013,561.0,26,1,3,2013_03,12,63.0,00:20:56.400,1256.4
